Z,LR20,LR40,LR60,LR80,LR100,LR120
412.5,-1.62817E-07,-3.80018E-07,-6.4824E-07,-0.000000968,-1.3256E-06,-1.72924E-06
420,-1.16729E-07,-2.89239E-07,-5.14088E-07,-0.000000788,-1.10835E-06,-1.47213E-06
427.5,-7.03237E-08,-1.97836E-07,-3.79011E-07,-6.104E-07,-8.89597E-07,-1.21324E-06
435,-2.74591E-08,-1.13401E-07,-2.54225E-07,-4.464E-07,-6.87495E-07,-9.74044E-07
442.5,1.712E-08,-2.55888E-08,-1.24447E-07,-0.000000276,-4.77303E-07,-7.25276E-07
450,6.18313E-08,6.24862E-08,5.72252E-09,-1.048E-07,-2.66471E-07,-4.75746E-07
457.5,1.06376E-07,1.50235E-07,1.35413E-07,6.544E-08,-5.64043E-08,-2.27117E-07
465,1.5167E-07,2.39462E-07,2.67291E-07,2.384E-07,1.57213E-07,2.5718E-08
472.5,1.93102E-07,3.21089E-07,3.87945E-07,3.976E-07,3.52674E-07,2.57077E-07
480,2.33299E-07,4.00286E-07,5.05012E-07,5.512E-07,5.42342E-07,4.81587E-07
487.5,2.69066E-07,4.70763E-07,6.09203E-07,0.000000688,7.11179E-07,6.81456E-07
495,3.03969E-07,5.39543E-07,7.10888E-07,0.000000824,8.75971E-07,8.76544E-07
502.5,3.32586E-07,5.95946E-07,7.94294E-07,0.000000928,1.01119E-06,1.03665E-06
510,3.58123E-07,6.46288E-07,8.68747E-07,0.000001032,1.13193E-06,1.17962E-06
517.5,3.77361E-07,6.84231E-07,9.24885E-07,0.000001104,1.22303E-06,1.28753E-06
525,3.92971E-07,7.15029E-07,9.70471E-07,0.00000116,1.29706E-06,1.37525E-06
532.5,4.04823E-07,7.38431E-07,1.00513E-06,0.000001208,1.35341E-06,1.44206E-06
540,4.15493E-07,7.59506E-07,1.03636E-06,0.000001248,1.4042E-06,1.50229E-06
547.5,4.26189E-07,7.80632E-07,1.06766E-06,0.000001288,1.45512E-06,1.56267E-06
555,4.38256E-07,8.0446E-07,1.10295E-06,0.000001336,1.51251E-06,1.63071E-06
562.5,4.51827E-07,8.31249E-07,1.14262E-06,0.000001392,1.57698E-06,1.70713E-06
570,4.65927E-07,8.59083E-07,1.18384E-06,0.000001448,1.64396E-06,1.78652E-06
577.5,4.84265E-07,8.9526E-07,1.23738E-06,0.000001512,1.7309E-06,1.88953E-06
585,5.05079E-07,9.36317E-07,1.29813E-06,0.000001592,1.82952E-06,2.00636E-06
592.5,5.30803E-07,9.87042E-07,1.37317E-06,0.000001696,1.95127E-06,2.15056E-06
600,5.59686E-07,1.04399E-06,1.45742E-06,0.000001808,2.08792E-06,2.31241E-06
607.5,5.94949E-07,1.11351E-06,1.56022E-06,0.000001936,2.25463E-06,2.50982E-06
615,6.35429E-07,1.1933E-06,1.67822E-06,0.000002096,2.44595E-06,2.73636E-06
622.5,6.82674E-07,1.28641E-06,1.81591E-06,0.000002272,2.66916E-06,3.00063E-06
630,7.36115E-07,1.39174E-06,1.97164E-06,0.00000248,2.92159E-06,3.2995E-06
637.5,7.97062E-07,1.51185E-06,2.14922E-06,0.000002712,3.20942E-06,3.64027E-06
645,8.64401E-07,1.64455E-06,2.34543E-06,0.000002968,3.52742E-06,4.01674E-06
652.5,9.37143E-07,1.7879E-06,2.55737E-06,0.000003248,3.87093E-06,4.42343E-06
660,1.01478E-06,1.9409E-06,2.78358E-06,0.000003544,4.23758E-06,4.85751E-06
667.5,1.09547E-06,2.09992E-06,3.0187E-06,0.000003856,4.6187E-06,5.30874E-06
675,1.17877E-06,2.2641E-06,3.26148E-06,0.000004176,5.01225E-06,5.7747E-06
682.5,1.26161E-06,2.42738E-06,3.50292E-06,0.000004496,5.40371E-06,6.23822E-06
690,1.34401E-06,2.58981E-06,3.74314E-06,0.000004808,5.79322E-06,6.69946E-06
697.5,1.42303E-06,2.74558E-06,3.97353E-06,0.000005112,6.1669E-06,7.14199E-06
705,1.49853E-06,2.89446E-06,4.19376E-06,0.0000054,6.52417E-06,7.56515E-06
712.5,1.56947E-06,3.03436E-06,4.40073E-06,0.000005672,6.86002E-06,7.96299E-06
720,1.63793E-06,3.16937E-06,4.60051E-06,0.000005936,7.1843E-06,8.34715E-06
727.5,1.70286E-06,3.29746E-06,4.79007E-06,0.000006184,7.49208E-06,8.71184E-06
735,1.76423E-06,3.41856E-06,4.96932E-06,0.000006424,7.78321E-06,9.05684E-06
742.5,1.8207E-06,3.53E-06,5.1343E-06,0.00000664,8.0513E-06,9.3746E-06
750,1.87257E-06,3.63239E-06,5.28594E-06,0.00000684,8.29782E-06,9.66687E-06
757.5,1.92047E-06,3.72699E-06,5.42608E-06,0.000007024,8.52576E-06,9.93718E-06
765,1.96223E-06,3.80948E-06,5.54833E-06,0.000007184,8.72477E-06,1.01733E-05
772.5,1.99933E-06,3.88281E-06,5.65707E-06,0.000007328,8.90194E-06,1.03835E-05
780,2.03322E-06,3.94984E-06,5.75648E-06,0.000007456,9.06405E-06,1.0576E-05
787.5,2.06384E-06,4.01042E-06,5.84639E-06,0.000007576,9.21079E-06,1.07503E-05
795,2.09235E-06,4.06684E-06,5.93017E-06,0.000007688,9.34761E-06,1.09128E-05
802.5,2.11953E-06,4.12066E-06,6.01009E-06,0.000007792,9.47823E-06,1.10681E-05
810,2.14583E-06,4.17275E-06,6.08748E-06,0.000007896,9.60477E-06,1.12185E-05
817.5,2.17338E-06,4.22732E-06,6.16854E-06,0.000008,9.73729E-06,1.1376E-05
825,2.20021E-06,4.28046E-06,6.24749E-06,0.00000808,9.8664E-06,1.15295E-05
832.5,2.22686E-06,4.33327E-06,6.32596E-06,0.00000824,9.99478E-06,1.16821E-05
840,2.25437E-06,4.38777E-06,6.40694E-06,0.00000832,1.01272E-05,1.18396E-05
847.5,2.28311E-06,4.44469E-06,6.4915E-06,0.0000084,1.02656E-05,1.2004E-05
855,2.31226E-06,4.50244E-06,6.57732E-06,0.00000856,1.04059E-05,1.21709E-05
862.5,2.34101E-06,4.55941E-06,6.66198E-06,0.00000864,1.05444E-05,1.23356E-05
870,2.36855E-06,4.61399E-06,6.74312E-06,0.0000088,1.06773E-05,1.24937E-05
877.5,2.39397E-06,4.6644E-06,6.81811E-06,0.00000888,1.08002E-05,1.26399E-05
885,2.41632E-06,4.70877E-06,6.88416E-06,0.00000896,1.09086E-05,1.27691E-05
892.5,2.43636E-06,4.74859E-06,6.94351E-06,0.00000904,1.10062E-05,1.28854E-05
900,2.45564E-06,4.78692E-06,7.00064E-06,0.00000912,1.11003E-05,1.29975E-05
907.5,2.47325E-06,4.82196E-06,7.05294E-06,0.0000092,1.11865E-05,1.31004E-05
915,2.48992E-06,4.85517E-06,7.10252E-06,0.0000092,1.12683E-05,1.31981E-05
922.5,2.50487E-06,4.88498E-06,7.14709E-06,0.00000928,1.1342E-05,1.32862E-05
930,2.5185E-06,4.91219E-06,7.18781E-06,0.00000936,1.14095E-05,1.3367E-05
937.5,2.53037E-06,4.93592E-06,7.2234E-06,0.00000936,1.14687E-05,1.34379E-05
945,2.54011E-06,4.95548E-06,7.25281E-06,0.00000944,1.15179E-05,1.3497E-05
952.5,2.5487E-06,4.97276E-06,7.27887E-06,0.00000944,1.15617E-05,1.35496E-05
960,2.55722E-06,4.98992E-06,7.30475E-06,0.00000952,1.16052E-05,1.36019E-05
967.5,2.56504E-06,5.00569E-06,7.32857E-06,0.00000952,1.16453E-05,1.36503E-05
975,2.57192E-06,5.01961E-06,7.34966E-06,0.0000096,1.16811E-05,1.36935E-05
982.5,2.57833E-06,5.0326E-06,7.36938E-06,0.0000096,1.17146E-05,1.3734E-05
990,2.58378E-06,5.0437E-06,7.3863E-06,0.0000096,1.17436E-05,1.37692E-05
997.5,2.58934E-06,5.05503E-06,7.40357E-06,0.00000968,1.17731E-05,1.38051E-05
1005,2.59457E-06,5.06569E-06,7.41984E-06,0.00000968,1.18011E-05,1.38391E-05
1012.5,2.60075E-06,5.07824E-06,7.43893E-06,0.00000968,1.18336E-05,1.38784E-05
1020,2.60779E-06,5.09249E-06,7.46052E-06,0.00000968,1.18702E-05,1.39226E-05
1027.5,2.61521E-06,5.10748E-06,7.48321E-06,0.00000976,1.19086E-05,1.3969E-05
1035,2.6235E-06,5.12419E-06,7.50844E-06,0.00000976,1.19511E-05,1.40202E-05
1042.5,2.63221E-06,5.14173E-06,7.53492E-06,0.00000984,1.19956E-05,1.40739E-05
1050,2.64142E-06,5.16026E-06,7.56286E-06,0.00000984,1.20426E-05,1.41303E-05
1057.5,2.65166E-06,5.18083E-06,7.59381E-06,0.00000992,1.20944E-05,1.41926E-05
1065,2.66308E-06,5.20372E-06,7.62821E-06,0.00000992,1.21518E-05,1.42616E-05
1072.5,2.67564E-06,5.22888E-06,7.66597E-06,0.00001,1.22148E-05,1.4337E-05
1080,2.6894E-06,5.25639E-06,7.70722E-06,0.00001008,1.22833E-05,1.44192E-05
1087.5,2.7043E-06,5.28616E-06,7.75182E-06,0.00001008,1.23574E-05,1.45079E-05
1095,2.72033E-06,5.31817E-06,7.79972E-06,0.00001016,1.24368E-05,1.46029E-05
1102.5,2.73746E-06,5.35235E-06,7.85086E-06,0.00001024,1.25215E-05,1.47042E-05
1110,2.7555E-06,5.38833E-06,7.90466E-06,0.00001032,1.26106E-05,1.48107E-05
1117.5,2.7744E-06,5.426E-06,7.96098E-06,0.0000104,1.27038E-05,1.4922E-05
1125,2.79395E-06,5.46497E-06,8.01923E-06,0.00001048,1.28001E-05,1.50371E-05
1132.5,2.81392E-06,5.50477E-06,8.07871E-06,0.00001056,1.28984E-05,1.51547E-05
1140,2.83397E-06,5.54475E-06,8.13846E-06,0.00001064,1.29973E-05,1.52728E-05
1147.5,2.85391E-06,5.5845E-06,8.19789E-06,0.00001072,1.30956E-05,1.53903E-05
1155,2.87354E-06,5.62364E-06,8.25642E-06,0.0000108,1.31925E-05,1.55061E-05
1162.5,2.8926E-06,5.66169E-06,8.31334E-06,0.00001088,1.32868E-05,1.56189E-05
1170,2.91101E-06,5.69842E-06,8.36833E-06,0.00001096,1.3378E-05,1.5728E-05
1177.5,2.9286E-06,5.73358E-06,8.42098E-06,0.00001096,1.34654E-05,1.58327E-05
1185,2.94541E-06,5.76717E-06,8.47133E-06,0.00001104,1.35491E-05,1.59329E-05
1192.5,2.96132E-06,5.799E-06,8.51907E-06,0.00001112,1.36285E-05,1.60282E-05
1200,2.97633E-06,5.82907E-06,8.56421E-06,0.0000112,1.37038E-05,1.61185E-05
1207.5,2.99062E-06,5.85771E-06,8.60724E-06,0.00001128,1.37757E-05,1.62047E-05
1215,3.00412E-06,5.8848E-06,8.648E-06,0.00001128,1.38438E-05,1.62866E-05
1222.5,3.01702E-06,5.91072E-06,8.68701E-06,0.00001136,1.39092E-05,1.63652E-05
1230,3.02938E-06,5.93557E-06,8.72445E-06,0.00001144,1.3972E-05,1.64408E-05
1237.5,3.04129E-06,5.95952E-06,8.76055E-06,0.00001144,1.40327E-05,1.65138E-05
1245,3.05288E-06,5.98286E-06,8.79577E-06,0.00001152,1.40919E-05,1.65852E-05
1252.5,3.06421E-06,6.00568E-06,8.83022E-06,0.00001152,1.415E-05,1.66551E-05
1260,3.07538E-06,6.0282E-06,8.86422E-06,0.0000116,1.42073E-05,1.67242E-05
1267.5,3.08645E-06,6.05051E-06,8.89792E-06,0.0000116,1.42641E-05,1.67927E-05
1275,3.09748E-06,6.07274E-06,8.93152E-06,0.00001168,1.43208E-05,1.6861E-05
1282.5,3.1084E-06,6.09478E-06,8.96482E-06,0.00001176,1.4377E-05,1.69288E-05
1290,3.11935E-06,6.11687E-06,8.99821E-06,0.00001176,1.44333E-05,1.69968E-05
1297.5,3.13026E-06,6.13889E-06,9.0315E-06,0.00001184,1.44895E-05,1.70647E-05
1305,3.1412E-06,6.16096E-06,9.06488E-06,0.00001184,1.45459E-05,1.71327E-05
1312.5,3.15232E-06,6.18339E-06,9.09878E-06,0.00001192,1.46032E-05,1.72018E-05
1320,3.16346E-06,6.20588E-06,9.13279E-06,0.00001192,1.46606E-05,1.72711E-05
1327.5,3.17485E-06,6.22885E-06,9.1675E-06,0.000012,1.47192E-05,1.73418E-05
1335,3.18647E-06,6.25228E-06,9.20292E-06,0.00001208,1.4779E-05,1.74139E-05
1342.5,3.19839E-06,6.27631E-06,9.23921E-06,0.00001208,1.48402E-05,1.74877E-05
1350,3.21071E-06,6.30112E-06,9.27668E-06,0.00001216,1.49033E-05,1.75638E-05
1357.5,3.22346E-06,6.3268E-06,9.31543E-06,0.00001216,1.49686E-05,1.76424E-05
1365,3.23681E-06,6.35367E-06,9.35596E-06,0.00001224,1.50367E-05,1.77245E-05
1372.5,3.25077E-06,6.38176E-06,9.3983E-06,0.00001232,1.51079E-05,1.78101E-05
1380,3.26535E-06,6.41107E-06,9.44245E-06,0.0000124,1.5182E-05,1.78993E-05
1387.5,3.28056E-06,6.44162E-06,9.48847E-06,0.0000124,1.52591E-05,1.79921E-05
1395,3.29641E-06,6.47343E-06,9.53634E-06,0.00001248,1.53393E-05,1.80885E-05
1402.5,3.31269E-06,6.50612E-06,9.58553E-06,0.00001256,1.54217E-05,1.81876E-05
1410,3.32944E-06,6.53974E-06,9.6361E-06,0.00001264,1.55064E-05,1.82893E-05
1417.5,3.34665E-06,6.57426E-06,9.68802E-06,0.00001272,1.55933E-05,1.83937E-05
1425,3.36413E-06,6.60933E-06,9.74077E-06,0.0000128,1.56815E-05,1.84998E-05
1432.5,3.38193E-06,6.64504E-06,9.79446E-06,0.0000128,1.57713E-05,1.86077E-05
1440,3.39976E-06,6.68081E-06,9.84826E-06,0.00001288,1.58614E-05,1.87159E-05
1447.5,3.41759E-06,6.7166E-06,9.9021E-06,0.00001296,1.59515E-05,1.88242E-05
1455,3.4354E-06,6.75233E-06,9.95586E-06,0.00001304,1.60415E-05,1.89324E-05
1462.5,3.45296E-06,6.7876E-06,1.00089E-05,0.00001312,1.61304E-05,1.90393E-05
1470,3.47044E-06,6.82271E-06,1.00618E-05,0.0000132,1.6219E-05,1.91459E-05
1477.5,3.48776E-06,6.8575E-06,1.01142E-05,0.00001328,1.63069E-05,1.92516E-05
1485,3.50483E-06,6.89179E-06,1.01658E-05,0.00001336,1.63936E-05,1.93559E-05
1492.5,3.52163E-06,6.92558E-06,1.02168E-05,0.00001336,1.64791E-05,1.94589E-05
1500,3.53823E-06,6.95895E-06,1.02671E-05,0.00001344,1.65637E-05,1.95607E-05
1507.5,3.55453E-06,6.99177E-06,1.03166E-05,0.00001352,1.66469E-05,1.9661E-05
1515,3.57068E-06,7.02427E-06,1.03656E-05,0.0000136,1.67295E-05,1.97604E-05
1522.5,3.58668E-06,7.05648E-06,1.04142E-05,0.00001368,1.68113E-05,1.98591E-05
1530,3.60251E-06,7.08837E-06,1.04623E-05,0.00001376,1.68925E-05,1.99569E-05
1537.5,3.61827E-06,7.12014E-06,1.05103E-05,0.00001376,1.69733E-05,2.00544E-05
1545,3.63401E-06,7.15185E-06,1.05582E-05,0.00001384,1.70541E-05,2.01519E-05
1552.5,3.64971E-06,7.1835E-06,1.0606E-05,0.00001392,1.71348E-05,2.02492E-05
1560,3.66546E-06,7.21525E-06,1.0654E-05,0.000014,1.72158E-05,2.03469E-05
1567.5,3.68118E-06,7.24695E-06,1.07019E-05,0.00001408,1.72966E-05,2.04445E-05
1575,3.69694E-06,7.27873E-06,1.07499E-05,0.00001408,1.73777E-05,2.05423E-05
1582.5,3.71273E-06,7.31057E-06,1.07981E-05,0.00001416,1.7459E-05,2.06405E-05
1590,3.72855E-06,7.34249E-06,1.08463E-05,0.00001424,1.75406E-05,2.07389E-05
1597.5,3.74441E-06,7.37449E-06,1.08947E-05,0.00001432,1.76223E-05,2.08376E-05
1605,3.76027E-06,7.40648E-06,1.09431E-05,0.0000144,1.77041E-05,2.09364E-05
1612.5,3.77608E-06,7.43841E-06,1.09914E-05,0.0000144,1.77858E-05,2.1035E-05
1620,3.79173E-06,7.47E-06,1.10392E-05,0.00001448,1.78667E-05,2.11327E-05
1627.5,3.80727E-06,7.50139E-06,1.10867E-05,0.00001456,1.79471E-05,2.123E-05
1635,3.82268E-06,7.53252E-06,1.11338E-05,0.00001464,1.8027E-05,2.13265E-05
1642.5,3.83781E-06,7.56311E-06,1.11802E-05,0.00001472,1.81056E-05,2.14216E-05
1650,3.85264E-06,7.59311E-06,1.12256E-05,0.00001472,1.81828E-05,2.1515E-05
1657.5,3.86714E-06,7.62245E-06,1.12701E-05,0.0000148,1.82585E-05,2.16065E-05
1665,3.88112E-06,7.65078E-06,1.13131E-05,0.00001488,1.83317E-05,2.16953E-05
1672.5,3.89453E-06,7.67798E-06,1.13545E-05,0.00001496,1.84022E-05,2.17808E-05
1680,3.90739E-06,7.7041E-06,1.13942E-05,0.00001496,1.84702E-05,2.18632E-05
1687.5,3.91965E-06,7.72904E-06,1.14322E-05,0.00001504,1.85353E-05,2.19424E-05
1695,3.9312E-06,7.75256E-06,1.14681E-05,0.00001512,1.8597E-05,2.20174E-05
1702.5,3.9421E-06,7.77482E-06,1.15021E-05,0.00001512,1.86557E-05,2.20889E-05
1710,3.9522E-06,7.7955E-06,1.15338E-05,0.0000152,1.87105E-05,2.21559E-05
1717.5,3.96179E-06,7.81516E-06,1.1564E-05,0.0000152,1.87629E-05,2.22199E-05
1725,3.97076E-06,7.83359E-06,1.15924E-05,0.00001528,1.88124E-05,2.22805E-05
1732.5,3.97911E-06,7.8508E-06,1.16189E-05,0.00001528,1.88589E-05,2.23375E-05
1740,3.98712E-06,7.86735E-06,1.16445E-05,0.00001536,1.89038E-05,2.23927E-05
1747.5,3.9947E-06,7.88306E-06,1.16688E-05,0.00001536,1.89467E-05,2.24455E-05
1755,4.00208E-06,7.89836E-06,1.16925E-05,0.00001536,1.89886E-05,2.24972E-05
1762.5,4.00933E-06,7.91339E-06,1.17159E-05,0.00001544,1.90299E-05,2.25481E-05
1770,4.0165E-06,7.92829E-06,1.1739E-05,0.00001544,1.90709E-05,2.25986E-05
1777.5,4.02354E-06,7.94293E-06,1.17618E-05,0.00001552,1.91113E-05,2.26485E-05
1785,4.0307E-06,7.9578E-06,1.17849E-05,0.00001552,1.91523E-05,2.2699E-05
1792.5,4.03789E-06,7.97274E-06,1.18081E-05,0.00001552,1.91935E-05,2.27498E-05
1800,4.04519E-06,7.98791E-06,1.18316E-05,0.0000156,1.92352E-05,2.28013E-05
1807.5,4.05272E-06,8.00351E-06,1.18558E-05,0.0000156,1.9278E-05,2.2854E-05
1815,4.0602E-06,8.01905E-06,1.18799E-05,0.00001568,1.93207E-05,2.29067E-05
1822.5,4.06794E-06,8.03509E-06,1.19048E-05,0.00001568,1.93646E-05,2.29608E-05
1830,4.07567E-06,8.0511E-06,1.19296E-05,0.00001568,1.94085E-05,2.30148E-05
1837.5,4.08336E-06,8.06705E-06,1.19544E-05,0.00001576,1.94523E-05,2.30688E-05
1845,4.09119E-06,8.08327E-06,1.19795E-05,0.00001576,1.94967E-05,2.31235E-05
1852.5,4.09903E-06,8.09954E-06,1.20047E-05,0.00001584,1.95413E-05,2.31784E-05
1860,4.10678E-06,8.11562E-06,1.20297E-05,0.00001584,1.95854E-05,2.32329E-05
1867.5,4.11448E-06,8.13159E-06,1.20545E-05,0.00001592,1.96294E-05,2.3287E-05
1875,4.12217E-06,8.14755E-06,1.20792E-05,0.00001592,1.96732E-05,2.33412E-05
1882.5,4.12967E-06,8.16314E-06,1.21035E-05,0.00001592,1.97163E-05,2.33943E-05
1890,4.13714E-06,8.17868E-06,1.21276E-05,0.000016,1.97592E-05,2.34473E-05
1897.5,4.14437E-06,8.19373E-06,1.21511E-05,0.000016,1.98009E-05,2.34989E-05
1905,4.15152E-06,8.20863E-06,1.21743E-05,0.00001608,1.98424E-05,2.35501E-05
1912.5,4.15862E-06,8.22343E-06,1.21973E-05,0.00001608,1.98835E-05,2.36011E-05
1920,4.16539E-06,8.23758E-06,1.22195E-05,0.00001608,1.99232E-05,2.36502E-05
1927.5,4.17219E-06,8.2518E-06,1.22417E-05,0.00001616,1.9963E-05,2.36995E-05
1935,4.17888E-06,8.26581E-06,1.22636E-05,0.00001616,2.00023E-05,2.37483E-05
1942.5,4.18542E-06,8.27952E-06,1.22851E-05,0.00001624,2.00409E-05,2.37962E-05
1950,4.19174E-06,8.2928E-06,1.23059E-05,0.00001624,2.00785E-05,2.3843E-05
1957.5,4.19794E-06,8.30582E-06,1.23263E-05,0.00001624,2.01155E-05,2.3889E-05
1965,4.20417E-06,8.31892E-06,1.23469E-05,0.00001632,2.01526E-05,2.39352E-05
1972.5,4.21032E-06,8.33185E-06,1.23672E-05,0.00001632,2.01894E-05,2.3981E-05
1980,4.21509E-06,8.34207E-06,1.23835E-05,0.00001632,2.02196E-05,2.4019E-05
1987.5,4.21944E-06,8.35144E-06,1.23985E-05,0.0000164,2.02477E-05,2.40544E-05
1995,4.22341E-06,8.36007E-06,1.24125E-05,0.0000164,2.0274E-05,2.40878E-05
2002.5,4.22667E-06,8.36727E-06,1.24243E-05,0.0000164,2.02969E-05,2.4117E-05
2010,4.22924E-06,8.37312E-06,1.24341E-05,0.0000164,2.03164E-05,2.41423E-05
2017.5,4.23115E-06,8.37765E-06,1.24419E-05,0.0000164,2.03328E-05,2.41637E-05
2025,4.23221E-06,8.38049E-06,1.24472E-05,0.0000164,2.0345E-05,2.41803E-05
2032.5,4.2324E-06,8.38162E-06,1.245E-05,0.0000164,2.0353E-05,2.41918E-05
2040,4.23148E-06,8.38053E-06,1.24494E-05,0.00001648,2.03556E-05,2.41969E-05
2047.5,4.22946E-06,8.37727E-06,1.24457E-05,0.0000164,2.03528E-05,2.41957E-05
2055,4.22737E-06,8.37385E-06,1.24417E-05,0.0000164,2.03497E-05,2.4194E-05
2062.5,4.22406E-06,8.36801E-06,1.2434E-05,0.0000164,2.03406E-05,2.41852E-05
2070,4.21959E-06,8.35987E-06,1.2423E-05,0.0000164,2.03259E-05,2.41696E-05
2077.5,4.21382E-06,8.34915E-06,1.24081E-05,0.0000164,2.03049E-05,2.41465E-05
2085,4.20673E-06,8.33581E-06,1.23893E-05,0.0000164,2.02774E-05,2.41158E-05
2092.5,4.19825E-06,8.31969E-06,1.23663E-05,0.00001632,2.02431E-05,2.40768E-05
2100,4.18852E-06,8.3011E-06,1.23397E-05,0.00001632,2.02027E-05,2.40307E-05
2107.5,4.17755E-06,8.28002E-06,1.23094E-05,0.00001624,2.01561E-05,2.39771E-05
2115,4.16512E-06,8.25604E-06,1.22747E-05,0.00001624,2.01025E-05,2.39151E-05
2122.5,4.1514E-06,8.22951E-06,1.22362E-05,0.00001616,2.00425E-05,2.38456E-05
