Z,LR20,LR40,LR60,LR80,LR100,LR120
7957.5,4.09137E-08,9.64964E-08,1.67527E-07,2.54883E-07,3.59555E-07,4.82661E-07
7965,5.51335E-09,2.56519E-08,6.11994E-08,1.13039E-07,1.82168E-07,2.69709E-07
7972.5,-2.95535E-08,-4.45399E-08,-4.41702E-08,-2.75557E-08,6.30586E-09,5.85452E-08
7980,-6.2322E-08,-1.10146E-07,-1.42678E-07,-1.59023E-07,-1.58173E-07,-1.38992E-07
7987.5,-9.21455E-08,-1.69871E-07,-2.32376E-07,-2.78763E-07,-3.08016E-07,-3.18991E-07
7995,-1.17748E-07,-2.21159E-07,-3.0943E-07,-3.81654E-07,-4.3681E-07,-4.73749E-07
8002.5,-1.39809E-07,-2.6537E-07,-3.75873E-07,-4.70407E-07,-5.47945E-07,-6.07329E-07
8010,-1.57155E-07,-3.00152E-07,-4.28177E-07,-5.40312E-07,-6.35522E-07,-7.12643E-07
8017.5,-1.71079E-07,-3.28093E-07,-4.70221E-07,-5.96539E-07,-7.06007E-07,-7.97451E-07
8025,-1.84578E-07,-3.55188E-07,-5.11003E-07,-6.51094E-07,-7.74412E-07,-8.79778E-07
8032.5,-1.96939E-07,-3.80011E-07,-5.48384E-07,-7.0112E-07,-8.37167E-07,-9.55335E-07
8040,-2.09557E-07,-4.05353E-07,-5.8655E-07,-7.52205E-07,-9.01257E-07,-1.03251E-06
8047.5,-2.23255E-07,-4.32861E-07,-6.27974E-07,-8.07647E-07,-9.70812E-07,-1.11626E-06
8055,-2.39903E-07,-4.66279E-07,-6.78278E-07,-8.74948E-07,-1.05521E-06,-1.21787E-06
8062.5,-2.60885E-07,-5.08377E-07,-7.41622E-07,-9.59661E-07,-1.16141E-06,-1.34567E-06
8070,-2.87983E-07,-5.62723E-07,-8.23363E-07,-1.06894E-06,-1.29837E-06,-1.51042E-06
8077.5,-3.17694E-07,-6.22309E-07,-9.12984E-07,-1.18875E-06,-1.44852E-06,-1.69106E-06
8085,-3.47394E-07,-6.81885E-07,-1.00261E-06,-1.30859E-06,-1.59873E-06,-1.87181E-06
8092.5,-3.74895E-07,-7.3707E-07,-1.08566E-06,-1.41968E-06,-1.73803E-06,-2.03949E-06
8100,-3.98564E-07,-7.84595E-07,-1.15722E-06,-1.51546E-06,-1.85821E-06,-2.18423E-06
8107.5,-4.20498E-07,-8.28658E-07,-1.2236E-06,-1.60435E-06,-1.96979E-06,-2.31867E-06
8115,-4.39517E-07,-8.66894E-07,-1.28125E-06,-1.6816E-06,-2.06682E-06,-2.43567E-06
8122.5,-4.58045E-07,-9.04155E-07,-1.33744E-06,-1.75692E-06,-2.16147E-06,-2.54982E-06
8130,-4.75686E-07,-9.39645E-07,-1.39099E-06,-1.82873E-06,-2.25173E-06,-2.65873E-06
8137.5,-4.91682E-07,-9.71852E-07,-1.43962E-06,-1.89398E-06,-2.33381E-06,-2.75783E-06
8145,-5.04045E-07,-9.96791E-07,-1.47735E-06,-1.9447E-06,-2.39773E-06,-2.83514E-06
8152.5,-5.13285E-07,-1.01549E-06,-1.50571E-06,-1.98293E-06,-2.44603E-06,-2.89372E-06
8160,-5.20294E-07,-1.02972E-06,-1.52738E-06,-2.01225E-06,-2.48319E-06,-2.93891E-06
8167.5,-5.25901E-07,-1.04115E-06,-1.54484E-06,-2.03595E-06,-2.51334E-06,-2.9757E-06
8175,-5.31332E-07,-1.05223E-06,-1.56178E-06,-2.05896E-06,-2.54262E-06,-3.01146E-06
8182.5,-5.36344E-07,-1.06247E-06,-1.57747E-06,-2.08031E-06,-2.56983E-06,-3.04473E-06
8190,-5.43151E-07,-1.07631E-06,-1.59855E-06,-2.10885E-06,-2.60604E-06,-3.08881E-06
8197.5,-5.49808E-07,-1.08984E-06,-1.61919E-06,-2.1368E-06,-2.64153E-06,-3.13204E-06
8205,-5.5662E-07,-1.10369E-06,-1.6403E-06,-2.1654E-06,-2.67781E-06,-3.17623E-06
8212.5,-5.63867E-07,-1.11842E-06,-1.66272E-06,-2.19574E-06,-2.7163E-06,-3.22307E-06
8220,-5.71881E-07,-1.13467E-06,-1.68745E-06,-2.22917E-06,-2.75865E-06,-3.27456E-06
8227.5,-5.79651E-07,-1.15045E-06,-1.71146E-06,-2.26165E-06,-2.79981E-06,-3.32463E-06
8235,-5.87355E-07,-1.16609E-06,-1.73528E-06,-2.29387E-06,-2.84067E-06,-3.37434E-06
8242.5,-5.94716E-07,-1.18105E-06,-1.75808E-06,-2.32473E-06,-2.87983E-06,-3.42202E-06
8250,-6.01193E-07,-1.19425E-06,-1.77822E-06,-2.35206E-06,-2.91458E-06,-3.46441E-06
8257.5,-6.06092E-07,-1.20428E-06,-1.79364E-06,-2.37309E-06,-2.94144E-06,-3.49734E-06
8265,-6.07882E-07,-1.2081E-06,-1.79972E-06,-2.38167E-06,-2.95275E-06,-3.5116E-06
8272.5,-6.06707E-07,-1.20599E-06,-1.7969E-06,-2.37837E-06,-2.9492E-06,-3.50802E-06
8280,-6.02561E-07,-1.19793E-06,-1.78515E-06,-2.36317E-06,-2.93076E-06,-3.48656E-06
8287.5,-5.96817E-07,-1.18667E-06,-1.7686E-06,-2.34155E-06,-2.90429E-06,-3.45546E-06
8295,-5.90276E-07,-1.17381E-06,-1.74965E-06,-2.31673E-06,-2.87381E-06,-3.41953E-06
8302.5,-5.83313E-07,-1.16011E-06,-1.72943E-06,-2.2902E-06,-2.8412E-06,-3.38104E-06
8310,-5.76203E-07,-1.14611E-06,-1.70875E-06,-2.26306E-06,-2.80781E-06,-3.34161E-06
8317.5,-5.69482E-07,-1.13288E-06,-1.68924E-06,-2.23748E-06,-2.77636E-06,-3.30449E-06
8325,-5.6319E-07,-1.12051E-06,-1.67101E-06,-2.21359E-06,-2.74702E-06,-3.26991E-06
8332.5,-5.5743E-07,-1.10921E-06,-1.65437E-06,-2.19182E-06,-2.72033E-06,-3.2385E-06
8340,-5.53178E-07,-1.10091E-06,-1.64224E-06,-2.17607E-06,-2.70116E-06,-3.21611E-06
8347.5,-5.49891E-07,-1.09455E-06,-1.63301E-06,-2.16418E-06,-2.68682E-06,-3.19952E-06
8355,-5.47846E-07,-1.09067E-06,-1.62751E-06,-2.15726E-06,-2.67868E-06,-3.19036E-06
8362.5,-5.46141E-07,-1.08747E-06,-1.62302E-06,-2.15169E-06,-2.67224E-06,-3.18325E-06
8370,-5.44988E-07,-1.08537E-06,-1.62018E-06,-2.14833E-06,-2.66855E-06,-3.17943E-06
8377.5,-5.44798E-07,-1.0852E-06,-1.62024E-06,-2.14882E-06,-2.66968E-06,-3.1814E-06
8385,-5.46065E-07,-1.08795E-06,-1.62467E-06,-2.15514E-06,-2.67811E-06,-3.19213E-06
8392.5,-5.47133E-07,-1.09029E-06,-1.6285E-06,-2.16067E-06,-2.68553E-06,-3.20166E-06
8400,-5.48218E-07,-1.09267E-06,-1.63239E-06,-2.16627E-06,-2.69305E-06,-3.21131E-06
8407.5,-5.48578E-07,-1.0936E-06,-1.6341E-06,-2.16896E-06,-2.69694E-06,-3.21659E-06
8415,-5.47013E-07,-1.09068E-06,-1.63003E-06,-2.16395E-06,-2.69119E-06,-3.2103E-06
8422.5,-5.44483E-07,-1.08582E-06,-1.62305E-06,-2.15506E-06,-2.68059E-06,-3.1982E-06
8430,-5.41713E-07,-1.08049E-06,-1.61536E-06,-2.14521E-06,-2.66879E-06,-3.18465E-06
8437.5,-5.38525E-07,-1.07432E-06,-1.60641E-06,-2.13369E-06,-2.65489E-06,-3.16857E-06
8445,-5.34926E-07,-1.06732E-06,-1.59622E-06,-2.1205E-06,-2.63891E-06,-3.14999E-06
8452.5,-5.32053E-07,-1.06178E-06,-1.5882E-06,-2.11021E-06,-2.62655E-06,-3.13576E-06
8460,-5.29167E-07,-1.0562E-06,-1.58014E-06,-2.09987E-06,-2.61411E-06,-3.12143E-06
8467.5,-5.27744E-07,-1.05356E-06,-1.57647E-06,-2.09537E-06,-2.60899E-06,-3.11588E-06
8475,-5.25792E-07,-1.04985E-06,-1.57121E-06,-2.08875E-06,-2.60121E-06,-3.10714E-06
8482.5,-5.23056E-07,-1.04457E-06,-1.56359E-06,-2.07899E-06,-2.5895E-06,-3.09367E-06
8490,-5.19459E-07,-1.03758E-06,-1.55339E-06,-2.06577E-06,-2.57347E-06,-3.07502E-06
8497.5,-5.13767E-07,-1.02639E-06,-1.53689E-06,-2.04416E-06,-2.54694E-06,-3.04376E-06
8505,-5.04854E-07,-1.00875E-06,-1.51072E-06,-2.00965E-06,-2.50426E-06,-2.99311E-06
8512.5,-4.92627E-07,-9.84479E-07,-1.47459E-06,-1.96184E-06,-2.44497E-06,-2.9225E-06
8520,-4.77919E-07,-9.55241E-07,-1.431E-06,-1.90408E-06,-2.37321E-06,-2.83692E-06
8527.5,-4.62187E-07,-9.23949E-07,-1.38432E-06,-1.84219E-06,-2.29628E-06,-2.74511E-06
8535,-4.45906E-07,-8.91555E-07,-1.33598E-06,-1.77807E-06,-2.21654E-06,-2.64992E-06
8542.5,-4.27274E-07,-8.54452E-07,-1.28057E-06,-1.7045E-06,-2.12498E-06,-2.54052E-06
8550,-4.06659E-07,-8.13374E-07,-1.21918E-06,-1.62296E-06,-2.02343E-06,-2.41911E-06
8557.5,-3.84115E-07,-7.68431E-07,-1.15198E-06,-1.53365E-06,-1.91215E-06,-2.286E-06
8565,-3.59283E-07,-7.18901E-07,-1.07789E-06,-1.43513E-06,-1.78934E-06,-2.13903E-06
8572.5,-3.31596E-07,-6.63655E-07,-9.95209E-07,-1.32514E-06,-1.65216E-06,-1.97478E-06
8580,-3.0095E-07,-6.02477E-07,-9.03614E-07,-1.20324E-06,-1.50007E-06,-1.7926E-06
8587.5,-2.70432E-07,-5.41545E-07,-8.12372E-07,-1.08179E-06,-1.34851E-06,-1.61103E-06
8595,-2.41514E-07,-4.83801E-07,-7.25896E-07,-9.66677E-07,-1.20484E-06,-1.43889E-06
8602.5,-2.13602E-07,-4.28061E-07,-6.42411E-07,-8.55528E-07,-1.06611E-06,-1.27265E-06
8610,-1.8659E-07,-3.7411E-07,-5.61594E-07,-7.47917E-07,-9.31777E-07,-1.11166E-06
8617.5,-1.6285E-07,-3.26695E-07,-4.90567E-07,-6.53343E-07,-8.13717E-07,-9.70174E-07
8625,-1.44353E-07,-2.89758E-07,-4.35248E-07,-5.79699E-07,-7.21804E-07,-8.60047E-07
8632.5,-1.31296E-07,-2.63694E-07,-3.9623E-07,-5.27781E-07,-6.57038E-07,-7.82484E-07
8640,-1.23649E-07,-2.48449E-07,-3.73436E-07,-4.97489E-07,-6.19299E-07,-7.37347E-07
8647.5,-1.21696E-07,-2.44588E-07,-3.67718E-07,-4.89963E-07,-6.10017E-07,-7.26359E-07
8655,-1.25416E-07,-2.52076E-07,-3.79023E-07,-5.05138E-07,-6.29115E-07,-7.49435E-07
8662.5,-1.29452E-07,-2.60198E-07,-3.91283E-07,-5.21589E-07,-6.49811E-07,-7.74432E-07
8670,-1.30361E-07,-2.62066E-07,-3.94161E-07,-5.25532E-07,-6.54874E-07,-7.80669E-07
8677.5,-1.27541E-07,-2.56474E-07,-3.85848E-07,-5.1455E-07,-6.41277E-07,-7.64509E-07
8685,-1.21904E-07,-2.45247E-07,-3.6908E-07,-4.92291E-07,-6.13578E-07,-7.31419E-07
8692.5,-1.13306E-07,-2.28096E-07,-3.43421E-07,-4.58172E-07,-5.71045E-07,-6.80519E-07
8700,-1.01979E-07,-2.05481E-07,-3.09561E-07,-4.13109E-07,-5.14822E-07,-6.13175E-07
8707.5,-8.9633E-08,-1.80825E-07,-2.72632E-07,-3.63945E-07,-4.5346E-07,-5.39653E-07
8715,-7.61515E-08,-1.53893E-07,-2.32282E-07,-3.10209E-07,-3.86371E-07,-4.59241E-07
8722.5,-6.16318E-08,-1.24879E-07,-1.888E-07,-2.52288E-07,-3.14037E-07,-3.7252E-07
8730,-4.62505E-08,-9.41359E-08,-1.42717E-07,-1.90886E-07,-2.37338E-07,-2.80543E-07
8737.5,-3.26438E-08,-6.6937E-08,-1.01942E-07,-1.36552E-07,-1.6946E-07,-1.99137E-07
8745,-2.11903E-08,-4.404E-08,-6.76134E-08,-9.08034E-08,-1.12305E-07,-1.30586E-07
8752.5,-1.14197E-08,-2.45048E-08,-3.83214E-08,-5.17637E-08,-6.35267E-08,-7.20763E-08
8760,-3.67651E-09,-9.02127E-09,-1.51024E-08,-2.08153E-08,-2.48553E-08,-2.56871E-08
8767.5,4.05818E-09,6.44814E-09,8.09975E-09,1.01165E-08,1.38027E-08,2.06946E-08
8775,1.19611E-08,2.22569E-08,3.18154E-08,4.17388E-08,5.33313E-08,6.81299E-08
8782.5,2.06724E-08,3.96858E-08,5.7966E-08,7.66143E-08,9.69346E-08,1.20465E-07
8790,2.99576E-08,5.82657E-08,8.58483E-08,1.13806E-07,1.43441E-07,1.76295E-07
8797.5,3.83124E-08,7.49881E-08,1.10949E-07,1.47295E-07,1.85329E-07,2.26591E-07
8805,4.52527E-08,8.88842E-08,1.31815E-07,1.75142E-07,2.20169E-07,2.68438E-07
8812.5,5.07115E-08,9.98197E-08,1.48243E-07,1.97077E-07,2.47625E-07,3.01428E-07
8820,5.48803E-08,1.08177E-07,1.60805E-07,2.13861E-07,2.68645E-07,3.26702E-07
8827.5,5.7663E-08,1.13763E-07,1.69213E-07,2.25107E-07,2.82747E-07,3.43675E-07
8835,5.97733E-08,1.18005E-07,1.75607E-07,2.3367E-07,2.93495E-07,3.56626E-07
8842.5,5.84263E-08,1.15333E-07,1.71628E-07,2.28401E-07,2.86953E-07,3.48825E-07
8850,5.3976E-08,1.06452E-07,1.58334E-07,2.1071E-07,2.64878E-07,3.22381E-07
8857.5,4.72508E-08,9.30198E-08,1.3821E-07,1.83906E-07,2.31405E-07,2.82249E-07
8865,3.77128E-08,7.39583E-08,1.09636E-07,1.4583E-07,1.83833E-07,2.25187E-07
8872.5,2.66208E-08,5.17851E-08,7.63895E-08,1.01514E-07,1.28451E-07,1.5874E-07
8880,1.58288E-08,3.02077E-08,4.40302E-08,5.83735E-08,7.45281E-08,9.4032E-08
8887.5,6.91506E-09,1.23833E-08,1.72953E-08,2.27256E-08,2.99629E-08,4.05441E-08
8895,-3.57821E-11,-1.51807E-09,-3.55923E-09,-5.08693E-09,-4.8142E-09,-1.2049E-09
8902.5,-5.59843E-09,-1.26453E-08,-2.02556E-08,-2.73594E-08,-3.26712E-08,-3.46555E-08
8910,-1.05806E-08,-2.26133E-08,-3.52162E-08,-4.73211E-08,-5.76441E-08,-6.46504E-08
8917.5,-1.37291E-08,-2.89156E-08,-4.46798E-08,-5.9956E-08,-7.34612E-08,-8.36611E-08
8925,-1.42419E-08,-2.99468E-08,-4.62376E-08,-6.205E-08,-7.61023E-08,-8.68602E-08
8932.5,-1.17566E-08,-2.49813E-08,-3.8799E-08,-5.21472E-08,-6.37448E-08,-7.20571E-08
8940,-5.66396E-09,-1.27992E-08,-2.05328E-08,-2.78032E-08,-3.33297E-08,-3.55769E-08
8947.5,3.47433E-09,5.47705E-09,6.87955E-09,8.74228E-09,1.23459E-08,1.92272E-08
8955,1.48788E-08,2.82897E-08,4.11024E-08,5.43767E-08,6.93934E-08,8.7691E-08
8962.5,2.78338E-08,5.42079E-08,7.99907E-08,1.06241E-07,1.34241E-07,1.65529E-07
8970,4.20705E-08,8.26945E-08,1.22739E-07,1.63263E-07,2.05548E-07,2.51136E-07
8977.5,5.71313E-08,1.12835E-07,1.67976E-07,2.23614E-07,2.81031E-07,3.4177E-07
8985,7.39992E-08,1.46595E-07,2.18653E-07,2.91231E-07,3.65612E-07,4.43341E-07
8992.5,9.36793E-08,1.85987E-07,2.77788E-07,3.70139E-07,4.64325E-07,5.61895E-07
9000,1.15149E-07,2.28967E-07,3.42316E-07,4.56255E-07,5.72068E-07,6.91308E-07
9007.5,1.38762E-07,2.76241E-07,4.13298E-07,5.50992E-07,6.90611E-07,8.3371E-07
9015,1.63315E-07,3.25403E-07,4.87127E-07,6.49545E-07,8.13947E-07,9.8189E-07
9022.5,1.88457E-07,3.75753E-07,5.62752E-07,7.50511E-07,9.40322E-07,1.13375E-06
9030,2.13899E-07,4.26713E-07,6.39305E-07,8.52735E-07,1.06829E-06,1.28755E-06
9037.5,2.39263E-07,4.77528E-07,7.15656E-07,9.54707E-07,1.19598E-06,1.44103E-06
9045,2.64173E-07,5.27444E-07,7.90671E-07,1.05492E-06,1.32148E-06,1.59193E-06
9052.5,2.89212E-07,5.77626E-07,8.66101E-07,1.1557E-06,1.44772E-06,1.74375E-06
9060,3.15176E-07,6.29669E-07,9.44338E-07,1.26025E-06,1.5787E-06,1.90127E-06
9067.5,3.41301E-07,6.82043E-07,1.02309E-06,1.36549E-06,1.71057E-06,2.0599E-06
9075,3.68371E-07,7.36318E-07,1.1047E-06,1.47459E-06,1.84728E-06,2.22436E-06
9082.5,3.94716E-07,7.89152E-07,1.18417E-06,1.58084E-06,1.98046E-06,2.38463E-06
9090,4.19804E-07,8.39485E-07,1.2599E-06,1.68212E-06,2.10746E-06,2.53751E-06
9097.5,4.4476E-07,8.8956E-07,1.33526E-06,1.78293E-06,2.23389E-06,2.68973E-06
9105,4.68194E-07,9.36602E-07,1.40609E-06,1.87772E-06,2.35281E-06,2.83297E-06
9112.5,4.89459E-07,9.79315E-07,1.47043E-06,1.96387E-06,2.46096E-06,2.96331E-06
9120,5.07553E-07,1.01569E-06,1.52528E-06,2.03739E-06,2.55333E-06,3.07473E-06
9127.5,5.22523E-07,1.04583E-06,1.57077E-06,2.09844E-06,2.63014E-06,3.16749E-06
9135,5.34518E-07,1.07002E-06,1.60736E-06,2.14761E-06,2.69211E-06,3.24247E-06
9142.5,5.42943E-07,1.08707E-06,1.63324E-06,2.18253E-06,2.73626E-06,3.29606E-06
9150,5.46311E-07,1.09401E-06,1.64395E-06,2.19722E-06,2.75513E-06,3.31932E-06
9157.5,5.44599E-07,1.09079E-06,1.63942E-06,2.19158E-06,2.74859E-06,3.31207E-06
9165,5.37245E-07,1.07628E-06,1.61795E-06,2.16334E-06,2.71378E-06,3.2709E-06
9172.5,5.24325E-07,1.05063E-06,1.57977E-06,2.11281E-06,2.65109E-06,3.19624E-06
9180,5.0628E-07,1.01472E-06,1.52618E-06,2.04173E-06,2.56269E-06,3.09069E-06
9187.5,4.84086E-07,9.70507E-07,1.46012E-06,1.95398E-06,2.45344E-06,2.9601E-06
9195,4.60177E-07,9.22853E-07,1.38888E-06,1.85932E-06,2.33551E-06,2.81907E-06
9202.5,4.36984E-07,8.7662E-07,1.31976E-06,1.76747E-06,2.22107E-06,2.68219E-06
9210,4.15723E-07,8.34244E-07,1.25641E-06,1.68329E-06,2.11621E-06,2.55679E-06
9217.5,3.97773E-07,7.98483E-07,1.20298E-06,1.61232E-06,2.02784E-06,2.45116E-06
9225,3.85562E-07,7.74198E-07,1.16675E-06,1.5643E-06,1.96815E-06,2.37994E-06
9232.5,3.81149E-07,7.65507E-07,1.15392E-06,1.54746E-06,1.94744E-06,2.3555E-06
9240,3.84785E-07,7.72919E-07,1.16525E-06,1.56284E-06,1.96702E-06,2.37943E-06
9247.5,3.95533E-07,7.94559E-07,1.19793E-06,1.60671E-06,2.02223E-06,2.44612E-06
9255,4.14301E-07,8.32248E-07,1.25469E-06,1.68271E-06,2.11763E-06,2.56109E-06
9262.5,4.3935E-07,8.82512E-07,1.33034E-06,1.78391E-06,2.24456E-06,2.71394E-06
9270,4.6754E-07,9.3907E-07,1.41545E-06,1.89775E-06,2.38732E-06,2.88581E-06
9277.5,4.96478E-07,9.97135E-07,1.50283E-06,2.01464E-06,2.53393E-06,3.06235E-06
9285,5.24299E-07,1.05297E-06,1.58689E-06,2.12713E-06,2.67506E-06,3.23234E-06
9292.5,5.49582E-07,1.10375E-06,1.66337E-06,2.22953E-06,2.80359E-06,3.38724E-06
9300,5.70443E-07,1.14569E-06,1.7266E-06,2.31427E-06,2.91008E-06,3.5157E-06
9307.5,5.85471E-07,1.17596E-06,1.77234E-06,2.37571E-06,2.98743E-06,3.60921E-06
9315,5.95477E-07,1.19619E-06,1.80302E-06,2.41706E-06,3.03969E-06,3.67261E-06
9322.5,6.00312E-07,1.20608E-06,1.81819E-06,2.43773E-06,3.06609E-06,3.70497E-06
9330,5.99601E-07,1.20488E-06,1.81671E-06,2.4362E-06,3.06472E-06,3.704E-06
9337.5,5.95335E-07,1.19656E-06,1.80455E-06,2.42042E-06,3.04554E-06,3.68164E-06
9345,5.88862E-07,1.18382E-06,1.78576E-06,2.39579E-06,3.01529E-06,3.64598E-06
9352.5,5.80399E-07,1.1671E-06,1.76099E-06,2.36317E-06,2.97504E-06,3.59831E-06
9360,5.69437E-07,1.14538E-06,1.7287E-06,2.32052E-06,2.92223E-06,3.53556E-06
9367.5,5.57799E-07,1.12229E-06,1.69437E-06,2.27513E-06,2.86599E-06,3.46867E-06
9375,5.44896E-07,1.09667E-06,1.65622E-06,2.22465E-06,2.80337E-06,3.3941E-06
9382.5,5.3144E-07,1.06994E-06,1.6164E-06,2.17192E-06,2.73792E-06,3.31612E-06
9390,5.17246E-07,1.04173E-06,1.57434E-06,2.11621E-06,2.66872E-06,3.23362E-06
9397.5,5.01592E-07,1.01059E-06,1.52788E-06,2.0546E-06,2.59214E-06,3.14225E-06
9405,4.85961E-07,9.7949E-07,1.48148E-06,1.99305E-06,2.51562E-06,3.05093E-06
9412.5,4.70426E-07,9.48575E-07,1.43534E-06,1.93185E-06,2.43952E-06,2.96008E-06
9420,4.54579E-07,9.1703E-07,1.38825E-06,1.86936E-06,2.36179E-06,2.86727E-06
9427.5,4.37602E-07,8.83216E-07,1.33774E-06,1.80231E-06,2.27833E-06,2.76756E-06
9435,4.20821E-07,8.4979E-07,1.2878E-06,1.736E-06,2.19579E-06,2.66894E-06
9442.5,4.03886E-07,8.16047E-07,1.23738E-06,1.66903E-06,2.11241E-06,2.56929E-06
9450,3.89068E-07,7.86534E-07,1.1933E-06,1.61051E-06,2.03958E-06,2.48228E-06
9457.5,3.76856E-07,7.62231E-07,1.15703E-06,1.56239E-06,1.97975E-06,2.41086E-06
9465,3.67316E-07,7.43268E-07,1.12876E-06,1.52495E-06,1.93326E-06,2.35545E-06
9472.5,3.62887E-07,7.3453E-07,1.11584E-06,1.50797E-06,1.91235E-06,2.33075E-06
9480,3.61421E-07,7.31721E-07,1.11181E-06,1.50285E-06,1.90627E-06,2.32386E-06
9487.5,3.61681E-07,7.32363E-07,1.11296E-06,1.50464E-06,1.90884E-06,2.32734E-06
9495,3.61892E-07,7.32908E-07,1.11397E-06,1.50624E-06,1.91116E-06,2.33053E-06
9502.5,3.6174E-07,7.32726E-07,1.11388E-06,1.50637E-06,1.91166E-06,2.33153E-06
9510,3.60647E-07,7.3066E-07,1.11097E-06,1.50274E-06,1.90744E-06,2.32686E-06
9517.5,3.58166E-07,7.25817E-07,1.10388E-06,1.49354E-06,1.89626E-06,2.31384E-06
9525,3.5248E-07,7.14558E-07,1.08717E-06,1.47149E-06,1.869E-06,2.2815E-06
9532.5,3.41944E-07,6.93592E-07,1.05588E-06,1.43E-06,1.81741E-06,2.21994E-06
9540,3.26938E-07,6.63676E-07,1.01116E-06,1.37056E-06,1.74337E-06,2.13141E-06
9547.5,3.06396E-07,6.22676E-07,9.49784E-07,1.28891E-06,1.64152E-06,2.00947E-06
9555,2.82828E-07,5.75613E-07,8.793E-07,1.19508E-06,1.52443E-06,1.86919E-06
9562.5,2.56101E-07,5.2222E-07,7.99303E-07,1.08854E-06,1.39142E-06,1.70977E-06
9570,2.2823E-07,4.66527E-07,7.15837E-07,9.77355E-07,1.25257E-06,1.54331E-06
9577.5,1.99811E-07,4.09725E-07,6.30693E-07,8.6391E-07,1.11086E-06,1.37339E-06
9585,1.71146E-07,3.52422E-07,5.44782E-07,7.4942E-07,9.67827E-07,1.20184E-06
9592.5,1.42545E-07,2.95238E-07,4.59032E-07,6.35125E-07,8.25009E-07,1.03053E-06
9600,1.1408E-07,2.38316E-07,3.73662E-07,5.21317E-07,6.82775E-07,8.59881E-07
9607.5,8.61981E-08,1.82549E-07,2.9001E-07,4.09782E-07,5.43358E-07,6.92587E-07
9615,5.90569E-08,1.28256E-07,2.08555E-07,3.01158E-07,4.07559E-07,5.29609E-07
9622.5,3.22705E-08,7.46634E-08,1.28138E-07,1.93899E-07,2.73445E-07,3.68625E-07
9630,5.00811E-09,2.01092E-08,4.62642E-08,8.46786E-08,1.36852E-07,2.04637E-07
9637.5,-2.1424E-08,-3.27928E-08,-3.31439E-08,-2.12703E-08,4.32917E-09,4.55093E-08
9645,-4.70547E-08,-8.40999E-08,-1.10171E-07,-1.24061E-07,-1.24265E-07,-1.08928E-07
9652.5,-7.17428E-08,-1.33529E-07,-1.84393E-07,-2.23125E-07,-2.4822E-07,-2.5782E-07
9660,-9.59707E-08,-1.82045E-07,-2.57257E-07,-3.20393E-07,-3.69949E-07,-4.04063E-07
9667.5,-1.20524E-07,-2.31221E-07,-3.31122E-07,-4.19014E-07,-4.9339E-07,-5.52387E-07
9675,-1.44698E-07,-2.79644E-07,-4.0387E-07,-5.1616E-07,-6.15006E-07,-6.98543E-07
9682.5,-1.69198E-07,-3.28729E-07,-4.77623E-07,-6.14663E-07,-7.3834E-07,-8.46786E-07
9690,-1.94215E-07,-3.78855E-07,-5.5295E-07,-7.15281E-07,-8.64338E-07,-9.98253E-07
9697.5,-2.18638E-07,-4.27802E-07,-6.26519E-07,-8.13571E-07,-9.87444E-07,-1.14627E-06
9705,-2.43422E-07,-4.77478E-07,-7.01194E-07,-9.1335E-07,-1.11243E-06,-1.29657E-06
9712.5,-2.68012E-07,-5.26773E-07,-7.75308E-07,-1.0124E-06,-1.23653E-06,-1.44582E-06
9720,-2.92081E-07,-5.75034E-07,-8.47882E-07,-1.1094E-06,-1.35809E-06,-1.59205E-06
9727.5,-3.14118E-07,-6.19233E-07,-9.14371E-07,-1.19831E-06,-1.46953E-06,-1.72616E-06
9735,-3.34327E-07,-6.59784E-07,-9.75392E-07,-1.27993E-06,-1.57188E-06,-1.84936E-06
9742.5,-3.52725E-07,-6.96716E-07,-1.03099E-06,-1.35433E-06,-1.66521E-06,-1.96176E-06
9750,-3.68514E-07,-7.28431E-07,-1.07877E-06,-1.41831E-06,-1.74552E-06,-2.05853E-06
9757.5,-3.80252E-07,-7.52045E-07,-1.1144E-06,-1.46608E-06,-1.80557E-06,-2.13099E-06
9765,-3.88487E-07,-7.68653E-07,-1.13951E-06,-1.49984E-06,-1.8481E-06,-2.18242E-06
9772.5,-3.9435E-07,-7.80516E-07,-1.15751E-06,-1.52411E-06,-1.87877E-06,-2.21961E-06
9780,-3.99198E-07,-7.90349E-07,-1.17246E-06,-1.54431E-06,-1.90436E-06,-2.25071E-06
9787.5,-4.04727E-07,-8.01547E-07,-1.18947E-06,-1.56726E-06,-1.93338E-06,-2.28593E-06
9795,-4.11148E-07,-8.1453E-07,-1.20916E-06,-1.59378E-06,-1.96688E-06,-2.32654E-06
9802.5,-4.18569E-07,-8.29516E-07,-1.23185E-06,-1.62433E-06,-2.00541E-06,-2.3732E-06
9810,-4.27882E-07,-8.4829E-07,-1.26023E-06,-1.66246E-06,-2.05345E-06,-2.43127E-06
9817.5,-4.40384E-07,-8.73449E-07,-1.2982E-06,-1.71339E-06,-2.11749E-06,-2.50858E-06
9825,-4.56585E-07,-9.06012E-07,-1.34729E-06,-1.77916E-06,-2.2001E-06,-2.60819E-06
9832.5,-4.77648E-07,-9.48309E-07,-1.41099E-06,-1.86444E-06,-2.30712E-06,-2.73713E-06
9840,-5.02973E-07,-9.99139E-07,-1.4875E-06,-1.96682E-06,-2.43556E-06,-2.89179E-06
