Z,LR20,LR40,LR60,LR80,LR100,LR120
6570,2.21E-08,3.21E-08,4.32E-08,5.58E-08,6.99E-08,8.58E-08
6577.5,1.77E-08,2.76E-08,3.88E-08,5.15E-08,6.57E-08,8.17E-08
6585,1.36E-08,2.36E-08,3.48E-08,4.75E-08,6.18E-08,7.80E-08
6592.5,9.73E-09,1.97E-08,3.10E-08,4.37E-08,5.81E-08,7.44E-08
6600,6.76E-09,1.68E-08,2.81E-08,4.08E-08,5.53E-08,7.18E-08
6607.5,5.13E-09,1.51E-08,2.65E-08,3.93E-08,5.39E-08,7.04E-08
6615,5.08E-09,1.51E-08,2.65E-08,3.94E-08,5.41E-08,7.08E-08
6622.5,6.80E-09,1.68E-08,2.82E-08,4.12E-08,5.60E-08,7.29E-08
6630,1.09E-08,2.09E-08,3.24E-08,4.54E-08,6.04E-08,7.74E-08
6637.5,1.76E-08,2.77E-08,3.92E-08,5.24E-08,6.75E-08,8.47E-08
6645,2.64E-08,3.66E-08,4.82E-08,6.15E-08,7.67E-08,9.41E-08
6652.5,3.57E-08,4.60E-08,5.77E-08,7.11E-08,8.65E-08,1.04E-07
6660,4.48E-08,5.51E-08,6.70E-08,8.05E-08,9.61E-08,1.14E-07
6667.5,5.33E-08,6.38E-08,7.57E-08,8.95E-08,1.05E-07,1.23E-07
6675,6.07E-08,7.13E-08,8.34E-08,9.72E-08,1.13E-07,1.32E-07
6682.5,6.77E-08,7.84E-08,9.06E-08,1.05E-07,1.21E-07,1.40E-07
6690,7.45E-08,8.52E-08,9.76E-08,1.12E-07,1.28E-07,1.47E-07
6697.5,8.04E-08,9.13E-08,1.04E-07,1.18E-07,1.35E-07,1.54E-07
6705,8.51E-08,9.61E-08,1.09E-07,1.23E-07,1.40E-07,1.60E-07
6712.5,8.77E-08,9.88E-08,1.12E-07,1.26E-07,1.44E-07,1.63E-07
6720,8.81E-08,9.93E-08,1.12E-07,1.27E-07,1.45E-07,1.65E-07
6727.5,8.70E-08,9.84E-08,1.12E-07,1.27E-07,1.44E-07,1.65E-07
6735,8.57E-08,9.72E-08,1.10E-07,1.26E-07,1.44E-07,1.64E-07
6742.5,8.46E-08,9.62E-08,1.10E-07,1.25E-07,1.43E-07,1.64E-07
6750,8.44E-08,9.61E-08,1.10E-07,1.25E-07,1.44E-07,1.65E-07
6757.5,8.45E-08,9.64E-08,1.10E-07,1.26E-07,1.44E-07,1.66E-07
6765,8.53E-08,9.72E-08,1.11E-07,1.27E-07,1.46E-07,1.68E-07
6772.5,8.65E-08,9.86E-08,1.13E-07,1.29E-07,1.48E-07,1.70E-07
6780,8.71E-08,9.93E-08,1.13E-07,1.30E-07,1.49E-07,1.71E-07
6787.5,8.68E-08,9.91E-08,1.13E-07,1.30E-07,1.49E-07,1.72E-07
6795,8.61E-08,9.85E-08,1.13E-07,1.30E-07,1.49E-07,1.72E-07
6802.5,8.62E-08,9.88E-08,1.13E-07,1.30E-07,1.50E-07,1.74E-07
6810,8.79E-08,1.01E-07,1.15E-07,1.32E-07,1.53E-07,1.76E-07
6817.5,9.09E-08,1.04E-07,1.19E-07,1.36E-07,1.56E-07,1.80E-07
6825,9.43E-08,1.07E-07,1.22E-07,1.40E-07,1.61E-07,1.85E-07
6832.5,9.74E-08,1.10E-07,1.26E-07,1.43E-07,1.64E-07,1.89E-07
6840,9.98E-08,1.13E-07,1.28E-07,1.46E-07,1.68E-07,1.93E-07
6847.5,1.02E-07,1.15E-07,1.30E-07,1.49E-07,1.70E-07,1.96E-07
6855,1.04E-07,1.17E-07,1.33E-07,1.52E-07,1.73E-07,1.99E-07
6862.5,1.07E-07,1.20E-07,1.36E-07,1.55E-07,1.77E-07,2.03E-07
6870,1.09E-07,1.23E-07,1.39E-07,1.58E-07,1.80E-07,2.07E-07
6877.5,1.11E-07,1.25E-07,1.41E-07,1.61E-07,1.83E-07,2.10E-07
6885,1.12E-07,1.26E-07,1.42E-07,1.62E-07,1.85E-07,2.12E-07
6892.5,1.11E-07,1.26E-07,1.42E-07,1.62E-07,1.85E-07,2.13E-07
6900,1.10E-07,1.25E-07,1.42E-07,1.61E-07,1.85E-07,2.13E-07
6907.5,1.09E-07,1.23E-07,1.40E-07,1.60E-07,1.84E-07,2.13E-07
6915,1.07E-07,1.22E-07,1.39E-07,1.59E-07,1.84E-07,2.12E-07
6922.5,1.06E-07,1.21E-07,1.38E-07,1.59E-07,1.83E-07,2.12E-07
6930,1.05E-07,1.20E-07,1.37E-07,1.58E-07,1.83E-07,2.13E-07
6937.5,1.05E-07,1.20E-07,1.38E-07,1.59E-07,1.84E-07,2.14E-07
6945,1.06E-07,1.21E-07,1.39E-07,1.60E-07,1.86E-07,2.16E-07
6952.5,1.08E-07,1.23E-07,1.41E-07,1.63E-07,1.88E-07,2.19E-07
6960,1.10E-07,1.25E-07,1.44E-07,1.66E-07,1.92E-07,2.23E-07
6967.5,1.12E-07,1.28E-07,1.46E-07,1.68E-07,1.95E-07,2.26E-07
6975,1.14E-07,1.29E-07,1.48E-07,1.70E-07,1.97E-07,2.29E-07
6982.5,1.15E-07,1.31E-07,1.50E-07,1.73E-07,2.00E-07,2.32E-07
6990,1.17E-07,1.33E-07,1.52E-07,1.75E-07,2.02E-07,2.35E-07
6997.5,1.18E-07,1.35E-07,1.54E-07,1.77E-07,2.05E-07,2.39E-07
7005,1.20E-07,1.37E-07,1.56E-07,1.80E-07,2.08E-07,2.42E-07
7012.5,1.22E-07,1.39E-07,1.58E-07,1.82E-07,2.11E-07,2.45E-07
7020,1.23E-07,1.40E-07,1.60E-07,1.84E-07,2.13E-07,2.48E-07
7027.5,1.23E-07,1.40E-07,1.61E-07,1.85E-07,2.14E-07,2.50E-07
7035,1.23E-07,1.40E-07,1.61E-07,1.85E-07,2.15E-07,2.51E-07
7042.5,1.22E-07,1.39E-07,1.60E-07,1.84E-07,2.14E-07,2.51E-07
7050,1.20E-07,1.37E-07,1.58E-07,1.83E-07,2.13E-07,2.50E-07
7057.5,1.17E-07,1.34E-07,1.55E-07,1.80E-07,2.11E-07,2.48E-07
7065,1.12E-07,1.30E-07,1.51E-07,1.77E-07,2.08E-07,2.46E-07
7072.5,1.07E-07,1.25E-07,1.47E-07,1.72E-07,2.04E-07,2.42E-07
7080,1.01E-07,1.19E-07,1.41E-07,1.67E-07,1.98E-07,2.37E-07
7087.5,9.42E-08,1.12E-07,1.34E-07,1.60E-07,1.92E-07,2.31E-07
7095,8.73E-08,1.06E-07,1.27E-07,1.54E-07,1.86E-07,2.25E-07
7102.5,8.09E-08,9.92E-08,1.21E-07,1.48E-07,1.80E-07,2.20E-07
7110,7.44E-08,9.28E-08,1.15E-07,1.42E-07,1.74E-07,2.14E-07
7117.5,6.90E-08,8.74E-08,1.10E-07,1.37E-07,1.69E-07,2.10E-07
7125,6.44E-08,8.29E-08,1.05E-07,1.32E-07,1.66E-07,2.06E-07
7132.5,6.06E-08,7.92E-08,1.02E-07,1.29E-07,1.62E-07,2.04E-07
7140,5.76E-08,7.62E-08,9.88E-08,1.26E-07,1.60E-07,2.02E-07
7147.5,5.52E-08,7.39E-08,9.66E-08,1.24E-07,1.58E-07,2.00E-07
7155,5.35E-08,7.23E-08,9.51E-08,1.23E-07,1.57E-07,2.00E-07
7162.5,5.32E-08,7.21E-08,9.50E-08,1.23E-07,1.58E-07,2.01E-07
7170,5.43E-08,7.32E-08,9.63E-08,1.25E-07,1.59E-07,2.03E-07
7177.5,5.58E-08,7.49E-08,9.81E-08,1.27E-07,1.62E-07,2.06E-07
7185,5.79E-08,7.71E-08,1.00E-07,1.29E-07,1.65E-07,2.09E-07
7192.5,5.99E-08,7.92E-08,1.03E-07,1.32E-07,1.68E-07,2.12E-07
7200,6.15E-08,8.09E-08,1.05E-07,1.34E-07,1.70E-07,2.15E-07
7207.5,6.26E-08,8.20E-08,1.06E-07,1.35E-07,1.72E-07,2.18E-07
7215,6.27E-08,8.23E-08,1.06E-07,1.36E-07,1.73E-07,2.19E-07
7222.5,6.18E-08,8.14E-08,1.06E-07,1.35E-07,1.73E-07,2.19E-07
7230,5.96E-08,7.94E-08,1.04E-07,1.34E-07,1.71E-07,2.18E-07
7237.5,5.61E-08,7.59E-08,1.00E-07,1.31E-07,1.68E-07,2.16E-07
7245,5.11E-08,7.10E-08,9.54E-08,1.26E-07,1.64E-07,2.12E-07
7252.5,4.47E-08,6.46E-08,8.92E-08,1.20E-07,1.58E-07,2.07E-07
7260,3.76E-08,5.75E-08,8.21E-08,1.13E-07,1.51E-07,2.00E-07
7267.5,3.01E-08,5.01E-08,7.47E-08,1.06E-07,1.44E-07,1.94E-07
7275,2.33E-08,4.32E-08,6.79E-08,9.89E-08,1.38E-07,1.87E-07
7282.5,1.74E-08,3.73E-08,6.21E-08,9.32E-08,1.32E-07,1.82E-07
7290,1.21E-08,3.20E-08,5.69E-08,8.80E-08,1.28E-07,1.78E-07
7297.5,7.96E-09,2.79E-08,5.28E-08,8.41E-08,1.24E-07,1.74E-07
7305,4.92E-09,2.49E-08,4.99E-08,8.13E-08,1.21E-07,1.72E-07
7312.5,2.10E-09,2.21E-08,4.71E-08,7.87E-08,1.19E-07,1.70E-07
7320,-2.86E-11,2.00E-08,4.50E-08,7.68E-08,1.17E-07,1.69E-07
7327.5,-8.64E-10,1.92E-08,4.43E-08,7.61E-08,1.17E-07,1.69E-07
7335,-1.30E-10,1.99E-08,4.51E-08,7.71E-08,1.18E-07,1.71E-07
7342.5,2.52E-09,2.26E-08,4.79E-08,8.01E-08,1.21E-07,1.75E-07
7350,6.21E-09,2.63E-08,5.18E-08,8.41E-08,1.26E-07,1.79E-07
7357.5,1.01E-08,3.03E-08,5.58E-08,8.84E-08,1.30E-07,1.85E-07
7365,1.44E-08,3.46E-08,6.03E-08,9.31E-08,1.35E-07,1.90E-07
7372.5,1.83E-08,3.86E-08,6.43E-08,9.74E-08,1.40E-07,1.95E-07
7380,2.17E-08,4.20E-08,6.79E-08,1.01E-07,1.44E-07,2.00E-07
7387.5,2.61E-08,4.66E-08,7.26E-08,1.06E-07,1.49E-07,2.06E-07
7395,3.11E-08,5.16E-08,7.78E-08,1.12E-07,1.55E-07,2.12E-07
7402.5,3.62E-08,5.69E-08,8.32E-08,1.17E-07,1.61E-07,2.19E-07
7410,4.09E-08,6.16E-08,8.81E-08,1.22E-07,1.67E-07,2.25E-07
7417.5,4.40E-08,6.48E-08,9.15E-08,1.26E-07,1.71E-07,2.30E-07
7425,4.55E-08,6.64E-08,9.32E-08,1.28E-07,1.73E-07,2.33E-07
7432.5,4.64E-08,6.74E-08,9.43E-08,1.29E-07,1.75E-07,2.35E-07
7440,4.77E-08,6.88E-08,9.59E-08,1.31E-07,1.77E-07,2.38E-07
7447.5,4.99E-08,7.10E-08,9.82E-08,1.34E-07,1.80E-07,2.41E-07
7455,5.27E-08,7.39E-08,1.01E-07,1.37E-07,1.84E-07,2.46E-07
7462.5,5.48E-08,7.61E-08,1.04E-07,1.40E-07,1.87E-07,2.49E-07
7470,5.57E-08,7.71E-08,1.05E-07,1.41E-07,1.89E-07,2.52E-07
7477.5,5.56E-08,7.71E-08,1.05E-07,1.41E-07,1.89E-07,2.53E-07
7485,5.45E-08,7.61E-08,1.04E-07,1.41E-07,1.89E-07,2.53E-07
7492.5,5.29E-08,7.46E-08,1.03E-07,1.40E-07,1.88E-07,2.53E-07
7500,5.03E-08,7.20E-08,1.00E-07,1.37E-07,1.86E-07,2.52E-07
7507.5,4.64E-08,6.82E-08,9.66E-08,1.34E-07,1.83E-07,2.49E-07
7515,4.04E-08,6.22E-08,9.06E-08,1.28E-07,1.78E-07,2.44E-07
7522.5,3.23E-08,5.41E-08,8.26E-08,1.20E-07,1.70E-07,2.37E-07
7530,2.26E-08,4.45E-08,7.30E-08,1.11E-07,1.61E-07,2.28E-07
7537.5,1.25E-08,3.43E-08,6.29E-08,1.01E-07,1.51E-07,2.19E-07
7545,2.04E-09,2.38E-08,5.23E-08,9.02E-08,1.41E-07,2.09E-07
7552.5,-8.46E-09,1.32E-08,4.18E-08,7.97E-08,1.30E-07,1.99E-07
7560,-1.87E-08,2.95E-09,3.15E-08,6.94E-08,1.20E-07,1.89E-07
7567.5,-2.85E-08,-6.92E-09,2.16E-08,5.96E-08,1.11E-07,1.80E-07
7575,-3.69E-08,-1.54E-08,1.31E-08,5.11E-08,1.02E-07,1.72E-07
7582.5,-4.35E-08,-2.20E-08,6.45E-09,4.45E-08,9.59E-08,1.66E-07
7590,-4.78E-08,-2.64E-08,2.05E-09,4.02E-08,9.18E-08,1.62E-07
7597.5,-5.01E-08,-2.88E-08,-3.18E-10,3.79E-08,8.97E-08,1.60E-07
7605,-5.09E-08,-2.96E-08,-1.15E-09,3.72E-08,8.93E-08,1.60E-07
7612.5,-5.20E-08,-3.08E-08,-2.29E-09,3.62E-08,8.85E-08,1.60E-07
7620,-5.34E-08,-3.22E-08,-3.73E-09,3.48E-08,8.74E-08,1.60E-07
7627.5,-5.52E-08,-3.41E-08,-5.56E-09,3.31E-08,8.59E-08,1.58E-07
7635,-5.75E-08,-3.64E-08,-7.85E-09,3.09E-08,8.39E-08,1.57E-07
7642.5,-5.97E-08,-3.86E-08,-1.01E-08,2.87E-08,8.20E-08,1.55E-07
7650,-6.15E-08,-4.05E-08,-1.20E-08,2.70E-08,8.05E-08,1.54E-07
7657.5,-6.39E-08,-4.30E-08,-1.45E-08,2.45E-08,7.82E-08,1.53E-07
7665,-6.67E-08,-4.58E-08,-1.73E-08,2.17E-08,7.56E-08,1.51E-07
7672.5,-6.94E-08,-4.86E-08,-2.01E-08,1.90E-08,7.32E-08,1.48E-07
7680,-7.17E-08,-5.10E-08,-2.26E-08,1.67E-08,7.10E-08,1.47E-07
7687.5,-7.26E-08,-5.20E-08,-2.36E-08,1.57E-08,7.03E-08,1.47E-07
7695,-7.17E-08,-5.11E-08,-2.26E-08,1.68E-08,7.16E-08,1.48E-07
7702.5,-6.94E-08,-4.88E-08,-2.03E-08,1.92E-08,7.43E-08,1.52E-07
7710,-6.62E-08,-4.56E-08,-1.71E-08,2.25E-08,7.80E-08,1.56E-07
7717.5,-6.25E-08,-4.20E-08,-1.34E-08,2.64E-08,8.22E-08,1.61E-07
7725,-5.92E-08,-3.87E-08,-1.01E-08,2.99E-08,8.59E-08,1.65E-07
7732.5,-5.57E-08,-3.52E-08,-6.60E-09,3.35E-08,8.99E-08,1.70E-07
7740,-5.23E-08,-3.18E-08,-3.13E-09,3.71E-08,9.39E-08,1.74E-07
7747.5,-4.93E-08,-2.88E-08,-1.12E-10,4.03E-08,9.74E-08,1.78E-07
7755,-4.64E-08,-2.60E-08,2.80E-09,4.34E-08,1.01E-07,1.83E-07
7762.5,-4.35E-08,-2.31E-08,5.75E-09,4.65E-08,1.04E-07,1.87E-07
7770,-4.11E-08,-2.07E-08,8.15E-09,4.91E-08,1.07E-07,1.90E-07
7777.5,-3.97E-08,-1.93E-08,9.67E-09,5.07E-08,1.09E-07,1.93E-07
7785,-3.91E-08,-1.87E-08,1.03E-08,5.15E-08,1.10E-07,1.95E-07
7792.5,-3.96E-08,-1.92E-08,9.80E-09,5.12E-08,1.10E-07,1.95E-07
7800,-4.09E-08,-2.06E-08,8.48E-09,5.00E-08,1.09E-07,1.95E-07
7807.5,-4.28E-08,-2.25E-08,6.52E-09,4.81E-08,1.08E-07,1.94E-07
7815,-4.50E-08,-2.47E-08,4.33E-09,4.60E-08,1.06E-07,1.92E-07
7822.5,-4.69E-08,-2.67E-08,2.41E-09,4.42E-08,1.04E-07,1.92E-07
7830,-4.82E-08,-2.80E-08,1.08E-09,4.30E-08,1.03E-07,1.91E-07
7837.5,-4.96E-08,-2.95E-08,-3.82E-10,4.16E-08,1.02E-07,1.91E-07
7845,-5.13E-08,-3.12E-08,-2.10E-09,4.00E-08,1.01E-07,1.90E-07
7852.5,-5.30E-08,-3.30E-08,-3.83E-09,3.84E-08,9.97E-08,1.89E-07
7860,-5.46E-08,-3.46E-08,-5.46E-09,3.69E-08,9.85E-08,1.88E-07
7867.5,-5.50E-08,-3.51E-08,-5.91E-09,3.65E-08,9.84E-08,1.89E-07
7875,-5.41E-08,-3.42E-08,-5.01E-09,3.76E-08,9.98E-08,1.91E-07
7882.5,-5.26E-08,-3.27E-08,-3.49E-09,3.92E-08,1.02E-07,1.94E-07
7890,-5.10E-08,-3.12E-08,-1.94E-09,4.09E-08,1.04E-07,1.96E-07
7897.5,-4.98E-08,-3.00E-08,-6.93E-10,4.23E-08,1.06E-07,1.99E-07
7905,-4.93E-08,-2.95E-08,-1.82E-10,4.30E-08,1.07E-07,2.00E-07
7912.5,-4.92E-08,-2.95E-08,-1.29E-10,4.32E-08,1.07E-07,2.02E-07
7920,-4.84E-08,-2.87E-08,6.78E-10,4.41E-08,1.08E-07,2.04E-07
7927.5,-4.74E-08,-2.77E-08,1.73E-09,4.53E-08,1.10E-07,2.06E-07
7935,-4.61E-08,-2.64E-08,3.06E-09,4.68E-08,1.12E-07,2.08E-07
7942.5,-4.54E-08,-2.57E-08,3.76E-09,4.77E-08,1.13E-07,2.10E-07
7950,-4.61E-08,-2.65E-08,2.99E-09,4.70E-08,1.13E-07,2.11E-07
7957.5,-4.83E-08,-2.88E-08,7.59E-10,4.49E-08,1.11E-07,2.09E-07
7965,-5.23E-08,-3.28E-08,-3.29E-09,4.09E-08,1.07E-07,2.06E-07
7972.5,-5.81E-08,-3.87E-08,-9.20E-09,3.51E-08,1.01E-07,2.01E-07
7980,-6.53E-08,-4.59E-08,-1.65E-08,2.78E-08,9.42E-08,1.94E-07
7987.5,-7.31E-08,-5.39E-08,-2.45E-08,1.97E-08,8.63E-08,1.87E-07
7995,-8.20E-08,-6.29E-08,-3.36E-08,1.06E-08,7.73E-08,1.78E-07
8002.5,-9.06E-08,-7.16E-08,-4.25E-08,1.76E-09,6.86E-08,1.70E-07
8010,-9.80E-08,-7.91E-08,-5.00E-08,-5.82E-09,6.11E-08,1.63E-07
8017.5,-1.05E-07,-8.59E-08,-5.69E-08,-1.27E-08,5.44E-08,1.56E-07
8025,-1.10E-07,-9.09E-08,-6.20E-08,-1.78E-08,4.94E-08,1.52E-07
8032.5,-1.13E-07,-9.40E-08,-6.52E-08,-2.10E-08,4.64E-08,1.49E-07
8040,-1.14E-07,-9.54E-08,-6.66E-08,-2.24E-08,4.53E-08,1.49E-07
8047.5,-1.13E-07,-9.48E-08,-6.61E-08,-2.18E-08,4.61E-08,1.50E-07
8055,-1.11E-07,-9.24E-08,-6.37E-08,-1.93E-08,4.89E-08,1.54E-07
8062.5,-1.06E-07,-8.82E-08,-5.94E-08,-1.49E-08,5.36E-08,1.59E-07
8070,-1.01E-07,-8.27E-08,-5.40E-08,-9.29E-09,5.96E-08,1.66E-07
8077.5,-9.43E-08,-7.63E-08,-4.75E-08,-2.67E-09,6.67E-08,1.74E-07
8085,-8.78E-08,-6.98E-08,-4.10E-08,4.07E-09,7.38E-08,1.82E-07
8092.5,-8.14E-08,-6.34E-08,-3.45E-08,1.07E-08,8.09E-08,1.90E-07
8100,-7.63E-08,-5.83E-08,-2.94E-08,1.59E-08,8.66E-08,1.97E-07
8107.5,-7.27E-08,-5.48E-08,-2.59E-08,1.97E-08,9.07E-08,2.02E-07
8115,-7.01E-08,-5.22E-08,-2.33E-08,2.24E-08,9.38E-08,2.05E-07
8122.5,-6.82E-08,-5.03E-08,-2.14E-08,2.44E-08,9.62E-08,2.09E-07
8130,-6.70E-08,-4.92E-08,-2.03E-08,2.57E-08,9.78E-08,2.11E-07
8137.5,-6.57E-08,-4.79E-08,-1.89E-08,2.71E-08,9.96E-08,2.14E-07
8145,-6.41E-08,-4.64E-08,-1.74E-08,2.89E-08,1.02E-07,2.16E-07
8152.5,-6.27E-08,-4.51E-08,-1.60E-08,3.03E-08,1.04E-07,2.19E-07
8160,-6.25E-08,-4.48E-08,-1.58E-08,3.07E-08,1.04E-07,2.21E-07
8167.5,-6.28E-08,-4.53E-08,-1.62E-08,3.04E-08,1.04E-07,2.21E-07
8175,-6.35E-08,-4.60E-08,-1.70E-08,2.97E-08,1.04E-07,2.22E-07
8182.5,-6.38E-08,-4.64E-08,-1.73E-08,2.95E-08,1.04E-07,2.23E-07
8190,-6.36E-08,-4.62E-08,-1.72E-08,2.98E-08,1.05E-07,2.24E-07
8197.5,-6.32E-08,-4.58E-08,-1.68E-08,3.03E-08,1.06E-07,2.26E-07
8205,-6.26E-08,-4.53E-08,-1.63E-08,3.09E-08,1.07E-07,2.28E-07
8212.5,-6.36E-08,-4.64E-08,-1.73E-08,3.00E-08,1.06E-07,2.28E-07
8220,-6.54E-08,-4.82E-08,-1.92E-08,2.82E-08,1.04E-07,2.27E-07
8227.5,-6.80E-08,-5.08E-08,-2.18E-08,2.57E-08,1.02E-07,2.25E-07
8235,-6.99E-08,-5.28E-08,-2.38E-08,2.38E-08,1.01E-07,2.24E-07
8242.5,-7.10E-08,-5.40E-08,-2.50E-08,2.26E-08,9.97E-08,2.24E-07
8250,-7.14E-08,-5.44E-08,-2.54E-08,2.23E-08,9.97E-08,2.25E-07
8257.5,-7.16E-08,-5.47E-08,-2.57E-08,2.21E-08,9.99E-08,2.26E-07
8265,-7.09E-08,-5.40E-08,-2.51E-08,2.29E-08,1.01E-07,2.28E-07
8272.5,-6.99E-08,-5.31E-08,-2.41E-08,2.40E-08,1.02E-07,2.30E-07
8280,-6.92E-08,-5.24E-08,-2.34E-08,2.48E-08,1.04E-07,2.32E-07
8287.5,-6.85E-08,-5.19E-08,-2.28E-08,2.55E-08,1.05E-07,2.34E-07
8295,-6.84E-08,-5.18E-08,-2.28E-08,2.57E-08,1.05E-07,2.36E-07
8302.5,-6.88E-08,-5.23E-08,-2.33E-08,2.53E-08,1.05E-07,2.36E-07
8310,-7.00E-08,-5.35E-08,-2.45E-08,2.42E-08,1.04E-07,2.36E-07
8317.5,-7.15E-08,-5.50E-08,-2.61E-08,2.27E-08,1.03E-07,2.36E-07
8325,-7.27E-08,-5.63E-08,-2.73E-08,2.15E-08,1.02E-07,2.36E-07
8332.5,-7.36E-08,-5.73E-08,-2.83E-08,2.07E-08,1.02E-07,2.36E-07
8340,-7.52E-08,-5.89E-08,-3.00E-08,1.91E-08,1.01E-07,2.36E-07
8347.5,-7.72E-08,-6.10E-08,-3.21E-08,1.71E-08,9.89E-08,2.35E-07
8355,-7.90E-08,-6.30E-08,-3.41E-08,1.52E-08,9.73E-08,2.34E-07
8362.5,-8.09E-08,-6.49E-08,-3.60E-08,1.33E-08,9.57E-08,2.33E-07
8370,-8.22E-08,-6.63E-08,-3.75E-08,1.19E-08,9.46E-08,2.33E-07
8377.5,-8.33E-08,-6.74E-08,-3.86E-08,1.09E-08,9.39E-08,2.33E-07
8385,-8.35E-08,-6.77E-08,-3.89E-08,1.07E-08,9.40E-08,2.34E-07
8392.5,-8.27E-08,-6.69E-08,-3.82E-08,1.15E-08,9.53E-08,2.36E-07
8400,-8.10E-08,-6.53E-08,-3.65E-08,1.33E-08,9.74E-08,2.39E-07
8407.5,-7.79E-08,-6.23E-08,-3.35E-08,1.64E-08,1.01E-07,2.44E-07
8415,-7.31E-08,-5.75E-08,-2.87E-08,2.15E-08,1.07E-07,2.50E-07
8422.5,-6.72E-08,-5.16E-08,-2.27E-08,2.77E-08,1.13E-07,2.58E-07
8430,-6.02E-08,-4.46E-08,-1.57E-08,3.50E-08,1.21E-07,2.67E-07
8437.5,-5.22E-08,-3.66E-08,-7.57E-09,4.33E-08,1.30E-07,2.78E-07
8445,-4.35E-08,-2.79E-08,1.20E-09,5.24E-08,1.40E-07,2.89E-07
8452.5,-3.36E-08,-1.80E-08,1.13E-08,6.28E-08,1.51E-07,3.01E-07
8460,-2.31E-08,-7.42E-09,2.20E-08,7.38E-08,1.63E-07,3.15E-07
8467.5,-1.20E-08,3.66E-09,3.32E-08,8.54E-08,1.75E-07,3.29E-07
8475,-1.04E-09,1.47E-08,4.44E-08,9.70E-08,1.87E-07,3.43E-07
8482.5,9.43E-09,2.53E-08,5.52E-08,1.08E-07,1.99E-07,3.56E-07
8490,1.89E-08,3.48E-08,6.48E-08,1.18E-07,2.10E-07,3.69E-07
8497.5,2.81E-08,4.40E-08,7.43E-08,1.28E-07,2.21E-07,3.81E-07
8505,3.67E-08,5.28E-08,8.32E-08,1.37E-07,2.31E-07,3.92E-07
8512.5,4.46E-08,6.08E-08,9.14E-08,1.46E-07,2.40E-07,4.03E-07
8520,5.16E-08,6.79E-08,9.87E-08,1.54E-07,2.49E-07,4.13E-07
8527.5,5.72E-08,7.35E-08,1.05E-07,1.60E-07,2.56E-07,4.22E-07
8535,6.12E-08,7.77E-08,1.09E-07,1.64E-07,2.61E-07,4.29E-07
8542.5,6.33E-08,7.99E-08,1.11E-07,1.67E-07,2.64E-07,4.34E-07
8550,6.44E-08,8.11E-08,1.13E-07,1.69E-07,2.67E-07,4.37E-07
8557.5,6.50E-08,8.17E-08,1.13E-07,1.70E-07,2.68E-07,4.40E-07
8565,6.57E-08,8.25E-08,1.14E-07,1.71E-07,2.70E-07,4.44E-07
8572.5,6.70E-08,8.39E-08,1.16E-07,1.73E-07,2.73E-07,4.47E-07
8580,6.96E-08,8.66E-08,1.19E-07,1.76E-07,2.77E-07,4.53E-07
8587.5,7.44E-08,9.15E-08,1.24E-07,1.82E-07,2.83E-07,4.61E-07
8595,8.10E-08,9.83E-08,1.31E-07,1.89E-07,2.91E-07,4.71E-07
8602.5,8.87E-08,1.06E-07,1.39E-07,1.98E-07,3.01E-07,4.82E-07
8610,9.76E-08,1.15E-07,1.48E-07,2.07E-07,3.11E-07,4.95E-07
8617.5,1.07E-07,1.25E-07,1.58E-07,2.18E-07,3.23E-07,5.08E-07
8625,1.16E-07,1.34E-07,1.68E-07,2.28E-07,3.34E-07,5.22E-07
8632.5,1.24E-07,1.43E-07,1.77E-07,2.37E-07,3.44E-07,5.34E-07
8640,1.31E-07,1.49E-07,1.84E-07,2.45E-07,3.53E-07,5.44E-07
8647.5,1.35E-07,1.54E-07,1.88E-07,2.50E-07,3.59E-07,5.52E-07
8655,1.36E-07,1.54E-07,1.89E-07,2.51E-07,3.61E-07,5.56E-07
8662.5,1.32E-07,1.51E-07,1.86E-07,2.49E-07,3.59E-07,5.55E-07
8670,1.26E-07,1.44E-07,1.79E-07,2.42E-07,3.53E-07,5.51E-07
8677.5,1.17E-07,1.36E-07,1.71E-07,2.34E-07,3.45E-07,5.44E-07
8685,1.06E-07,1.25E-07,1.61E-07,2.24E-07,3.35E-07,5.35E-07
8692.5,9.56E-08,1.15E-07,1.50E-07,2.13E-07,3.25E-07,5.26E-07
8700,8.55E-08,1.05E-07,1.40E-07,2.03E-07,3.16E-07,5.17E-07
8707.5,7.80E-08,9.71E-08,1.33E-07,1.96E-07,3.09E-07,5.12E-07
8715,7.37E-08,9.28E-08,1.28E-07,1.92E-07,3.06E-07,5.10E-07
8722.5,7.30E-08,9.23E-08,1.28E-07,1.92E-07,3.06E-07,5.12E-07
8730,7.72E-08,9.66E-08,1.33E-07,1.97E-07,3.12E-07,5.19E-07
8737.5,8.59E-08,1.05E-07,1.42E-07,2.07E-07,3.23E-07,5.32E-07
8745,9.81E-08,1.18E-07,1.54E-07,2.20E-07,3.37E-07,5.49E-07
8752.5,1.12E-07,1.32E-07,1.69E-07,2.36E-07,3.54E-07,5.69E-07
8760,1.28E-07,1.48E-07,1.86E-07,2.53E-07,3.73E-07,5.90E-07
8767.5,1.46E-07,1.66E-07,2.04E-07,2.72E-07,3.93E-07,6.14E-07
8775,1.64E-07,1.84E-07,2.22E-07,2.91E-07,4.14E-07,6.37E-07
8782.5,1.81E-07,2.02E-07,2.40E-07,3.10E-07,4.34E-07,6.61E-07
