Z,LR20,LR40,LR60,LR80,LR100,LR120
4582.5,1.59E-07,1.36E-07,1.15E-07,9.63E-08,7.95E-08,6.44E-08
4590,1.61E-07,1.38E-07,1.17E-07,9.88E-08,8.21E-08,6.70E-08
4597.5,1.62E-07,1.39E-07,1.18E-07,9.97E-08,8.31E-08,6.81E-08
4605,1.61E-07,1.39E-07,1.18E-07,9.98E-08,8.33E-08,6.84E-08
4612.5,1.61E-07,1.38E-07,1.18E-07,1.00E-07,8.37E-08,6.88E-08
4620,1.61E-07,1.39E-07,1.19E-07,1.01E-07,8.44E-08,6.96E-08
4627.5,1.62E-07,1.39E-07,1.19E-07,1.02E-07,8.53E-08,7.06E-08
4635,1.62E-07,1.40E-07,1.21E-07,1.03E-07,8.66E-08,7.19E-08
4642.5,1.63E-07,1.41E-07,1.21E-07,1.04E-07,8.78E-08,7.32E-08
4650,1.63E-07,1.42E-07,1.22E-07,1.05E-07,8.87E-08,7.42E-08
4657.5,1.63E-07,1.42E-07,1.23E-07,1.05E-07,8.93E-08,7.49E-08
4665,1.63E-07,1.42E-07,1.23E-07,1.06E-07,9.00E-08,7.57E-08
4672.5,1.64E-07,1.43E-07,1.24E-07,1.07E-07,9.13E-08,7.70E-08
4680,1.64E-07,1.44E-07,1.25E-07,1.08E-07,9.26E-08,7.84E-08
4687.5,1.65E-07,1.45E-07,1.26E-07,1.09E-07,9.38E-08,7.97E-08
4695,1.65E-07,1.45E-07,1.27E-07,1.10E-07,9.49E-08,8.09E-08
4702.5,1.65E-07,1.45E-07,1.27E-07,1.10E-07,9.49E-08,8.10E-08
4710,1.62E-07,1.43E-07,1.25E-07,1.08E-07,9.33E-08,7.94E-08
4717.5,1.60E-07,1.40E-07,1.22E-07,1.06E-07,9.11E-08,7.74E-08
4725,1.57E-07,1.37E-07,1.20E-07,1.04E-07,8.89E-08,7.52E-08
4732.5,1.54E-07,1.35E-07,1.18E-07,1.02E-07,8.69E-08,7.34E-08
4740,1.52E-07,1.33E-07,1.16E-07,1.00E-07,8.55E-08,7.21E-08
4747.5,1.50E-07,1.32E-07,1.14E-07,9.88E-08,8.43E-08,7.10E-08
4755,1.49E-07,1.31E-07,1.14E-07,9.81E-08,8.38E-08,7.05E-08
4762.5,1.49E-07,1.31E-07,1.14E-07,9.85E-08,8.43E-08,7.11E-08
4770,1.51E-07,1.33E-07,1.16E-07,1.01E-07,8.65E-08,7.33E-08
4777.5,1.54E-07,1.36E-07,1.20E-07,1.05E-07,9.04E-08,7.74E-08
4785,1.58E-07,1.41E-07,1.25E-07,1.09E-07,9.55E-08,8.25E-08
4792.5,1.63E-07,1.45E-07,1.29E-07,1.14E-07,1.00E-07,8.75E-08
4800,1.66E-07,1.49E-07,1.33E-07,1.18E-07,1.05E-07,9.19E-08
4807.5,1.70E-07,1.53E-07,1.37E-07,1.22E-07,1.09E-07,9.59E-08
4815,1.72E-07,1.56E-07,1.40E-07,1.26E-07,1.12E-07,9.95E-08
4822.5,1.75E-07,1.58E-07,1.43E-07,1.29E-07,1.15E-07,1.03E-07
4830,1.77E-07,1.60E-07,1.45E-07,1.31E-07,1.18E-07,1.06E-07
4837.5,1.78E-07,1.62E-07,1.47E-07,1.33E-07,1.20E-07,1.08E-07
4845,1.78E-07,1.63E-07,1.48E-07,1.34E-07,1.21E-07,1.09E-07
4852.5,1.77E-07,1.62E-07,1.47E-07,1.34E-07,1.21E-07,1.09E-07
4860,1.75E-07,1.60E-07,1.46E-07,1.32E-07,1.20E-07,1.08E-07
4867.5,1.73E-07,1.58E-07,1.44E-07,1.30E-07,1.18E-07,1.06E-07
4875,1.70E-07,1.55E-07,1.41E-07,1.28E-07,1.16E-07,1.05E-07
4882.5,1.68E-07,1.53E-07,1.40E-07,1.27E-07,1.15E-07,1.03E-07
4890,1.65E-07,1.50E-07,1.37E-07,1.24E-07,1.12E-07,1.01E-07
4897.5,1.61E-07,1.47E-07,1.34E-07,1.21E-07,1.10E-07,9.87E-08
4905,1.59E-07,1.45E-07,1.32E-07,1.20E-07,1.08E-07,9.74E-08
4912.5,1.56E-07,1.42E-07,1.29E-07,1.17E-07,1.06E-07,9.53E-08
4920,1.50E-07,1.37E-07,1.25E-07,1.13E-07,1.01E-07,9.09E-08
4927.5,1.45E-07,1.31E-07,1.19E-07,1.07E-07,9.64E-08,8.59E-08
4935,1.39E-07,1.27E-07,1.14E-07,1.03E-07,9.19E-08,8.16E-08
4942.5,1.35E-07,1.22E-07,1.10E-07,9.90E-08,8.82E-08,7.80E-08
4950,1.30E-07,1.18E-07,1.06E-07,9.50E-08,8.44E-08,7.43E-08
4957.5,1.26E-07,1.14E-07,1.02E-07,9.11E-08,8.05E-08,7.05E-08
4965,1.23E-07,1.11E-07,9.96E-08,8.87E-08,7.83E-08,6.84E-08
4972.5,1.21E-07,1.09E-07,9.77E-08,8.69E-08,7.67E-08,6.69E-08
4980,1.18E-07,1.06E-07,9.53E-08,8.46E-08,7.45E-08,6.48E-08
4987.5,1.16E-07,1.04E-07,9.34E-08,8.29E-08,7.29E-08,6.33E-08
4995,1.15E-07,1.03E-07,9.26E-08,8.22E-08,7.22E-08,6.27E-08
5002.5,1.14E-07,1.03E-07,9.22E-08,8.19E-08,7.20E-08,6.26E-08
5010,1.14E-07,1.03E-07,9.19E-08,8.18E-08,7.20E-08,6.27E-08
5017.5,1.14E-07,1.03E-07,9.26E-08,8.25E-08,7.29E-08,6.36E-08
5025,1.15E-07,1.05E-07,9.44E-08,8.45E-08,7.50E-08,6.58E-08
5032.5,1.17E-07,1.07E-07,9.65E-08,8.67E-08,7.72E-08,6.81E-08
5040,1.18E-07,1.08E-07,9.75E-08,8.79E-08,7.85E-08,6.96E-08
5047.5,1.18E-07,1.08E-07,9.82E-08,8.87E-08,7.95E-08,7.06E-08
5055,1.18E-07,1.08E-07,9.83E-08,8.89E-08,7.98E-08,7.10E-08
5062.5,1.17E-07,1.07E-07,9.73E-08,8.81E-08,7.91E-08,7.04E-08
5070,1.16E-07,1.06E-07,9.67E-08,8.76E-08,7.87E-08,7.01E-08
5077.5,1.15E-07,1.05E-07,9.59E-08,8.69E-08,7.81E-08,6.97E-08
5085,1.14E-07,1.04E-07,9.51E-08,8.63E-08,7.77E-08,6.93E-08
5092.5,1.13E-07,1.04E-07,9.46E-08,8.59E-08,7.74E-08,6.91E-08
5100,1.12E-07,1.03E-07,9.39E-08,8.53E-08,7.69E-08,6.88E-08
5107.5,1.10E-07,1.01E-07,9.26E-08,8.41E-08,7.58E-08,6.78E-08
5115,1.08E-07,9.93E-08,9.08E-08,8.25E-08,7.43E-08,6.64E-08
5122.5,1.05E-07,9.68E-08,8.84E-08,8.02E-08,7.22E-08,6.43E-08
5130,1.02E-07,9.34E-08,8.52E-08,7.71E-08,6.92E-08,6.14E-08
5137.5,9.88E-08,9.05E-08,8.24E-08,7.44E-08,6.66E-08,5.90E-08
5145,9.67E-08,8.85E-08,8.06E-08,7.27E-08,6.50E-08,5.75E-08
5152.5,9.55E-08,8.75E-08,7.97E-08,7.19E-08,6.44E-08,5.69E-08
5160,9.38E-08,8.59E-08,7.82E-08,7.06E-08,6.31E-08,5.57E-08
5167.5,9.14E-08,8.37E-08,7.61E-08,6.86E-08,6.13E-08,5.40E-08
5175,8.99E-08,8.23E-08,7.48E-08,6.74E-08,6.01E-08,5.29E-08
5182.5,8.96E-08,8.21E-08,7.48E-08,6.75E-08,6.03E-08,5.32E-08
5190,9.04E-08,8.31E-08,7.59E-08,6.87E-08,6.16E-08,5.46E-08
5197.5,9.26E-08,8.55E-08,7.83E-08,7.13E-08,6.43E-08,5.73E-08
5205,9.70E-08,8.99E-08,8.29E-08,7.60E-08,6.91E-08,6.22E-08
5212.5,1.02E-07,9.49E-08,8.80E-08,8.11E-08,7.43E-08,6.76E-08
5220,1.06E-07,9.88E-08,9.21E-08,8.53E-08,7.86E-08,7.20E-08
5227.5,1.09E-07,1.02E-07,9.58E-08,8.92E-08,8.26E-08,7.60E-08
5235,1.12E-07,1.06E-07,9.93E-08,9.28E-08,8.64E-08,7.99E-08
5242.5,1.14E-07,1.08E-07,1.02E-07,9.52E-08,8.89E-08,8.26E-08
5250,1.15E-07,1.09E-07,1.03E-07,9.68E-08,9.06E-08,8.44E-08
5257.5,1.16E-07,1.10E-07,1.04E-07,9.83E-08,9.23E-08,8.63E-08
5265,1.18E-07,1.12E-07,1.07E-07,1.01E-07,9.49E-08,8.90E-08
5272.5,1.21E-07,1.15E-07,1.09E-07,1.04E-07,9.78E-08,9.21E-08
5280,1.23E-07,1.17E-07,1.12E-07,1.06E-07,1.01E-07,9.51E-08
5287.5,1.26E-07,1.21E-07,1.16E-07,1.10E-07,1.05E-07,9.93E-08
5295,1.31E-07,1.26E-07,1.20E-07,1.15E-07,1.10E-07,1.05E-07
5302.5,1.36E-07,1.31E-07,1.26E-07,1.21E-07,1.16E-07,1.11E-07
5310,1.42E-07,1.37E-07,1.32E-07,1.27E-07,1.22E-07,1.17E-07
5317.5,1.48E-07,1.44E-07,1.39E-07,1.35E-07,1.30E-07,1.25E-07
5325,1.55E-07,1.51E-07,1.46E-07,1.42E-07,1.37E-07,1.33E-07
5332.5,1.60E-07,1.56E-07,1.52E-07,1.48E-07,1.43E-07,1.39E-07
5340,1.64E-07,1.60E-07,1.56E-07,1.52E-07,1.48E-07,1.44E-07
5347.5,1.65E-07,1.61E-07,1.58E-07,1.54E-07,1.50E-07,1.46E-07
5355,1.65E-07,1.62E-07,1.58E-07,1.55E-07,1.51E-07,1.47E-07
5362.5,1.64E-07,1.60E-07,1.57E-07,1.54E-07,1.51E-07,1.47E-07
5370,1.61E-07,1.58E-07,1.55E-07,1.52E-07,1.49E-07,1.45E-07
5377.5,1.55E-07,1.52E-07,1.50E-07,1.47E-07,1.44E-07,1.41E-07
5385,1.47E-07,1.45E-07,1.42E-07,1.40E-07,1.37E-07,1.34E-07
5392.5,1.39E-07,1.37E-07,1.35E-07,1.33E-07,1.30E-07,1.28E-07
5400,1.32E-07,1.30E-07,1.28E-07,1.26E-07,1.24E-07,1.22E-07
5407.5,1.25E-07,1.24E-07,1.22E-07,1.20E-07,1.18E-07,1.16E-07
5415,1.19E-07,1.18E-07,1.16E-07,1.15E-07,1.13E-07,1.11E-07
5422.5,1.14E-07,1.12E-07,1.11E-07,1.09E-07,1.08E-07,1.06E-07
5430,1.08E-07,1.07E-07,1.05E-07,1.04E-07,1.03E-07,1.01E-07
5437.5,1.01E-07,1.00E-07,9.92E-08,9.81E-08,9.69E-08,9.56E-08
5445,9.60E-08,9.51E-08,9.42E-08,9.32E-08,9.22E-08,9.11E-08
5452.5,9.36E-08,9.28E-08,9.20E-08,9.12E-08,9.04E-08,8.95E-08
5460,9.38E-08,9.32E-08,9.26E-08,9.19E-08,9.12E-08,9.05E-08
5467.5,9.49E-08,9.44E-08,9.40E-08,9.35E-08,9.29E-08,9.24E-08
5475,9.55E-08,9.52E-08,9.49E-08,9.45E-08,9.42E-08,9.38E-08
5482.5,9.71E-08,9.69E-08,9.68E-08,9.66E-08,9.64E-08,9.62E-08
5490,9.97E-08,9.97E-08,9.97E-08,9.97E-08,9.97E-08,9.97E-08
5497.5,1.05E-07,1.05E-07,1.05E-07,1.05E-07,1.05E-07,1.05E-07
5505,1.12E-07,1.12E-07,1.12E-07,1.13E-07,1.13E-07,1.13E-07
5512.5,1.19E-07,1.20E-07,1.20E-07,1.21E-07,1.21E-07,1.21E-07
5520,1.27E-07,1.28E-07,1.29E-07,1.29E-07,1.30E-07,1.30E-07
5527.5,1.36E-07,1.36E-07,1.37E-07,1.38E-07,1.38E-07,1.39E-07
5535,1.43E-07,1.44E-07,1.45E-07,1.46E-07,1.47E-07,1.48E-07
5542.5,1.50E-07,1.51E-07,1.52E-07,1.54E-07,1.55E-07,1.55E-07
5550,1.57E-07,1.58E-07,1.60E-07,1.61E-07,1.62E-07,1.63E-07
5557.5,1.63E-07,1.65E-07,1.67E-07,1.68E-07,1.69E-07,1.71E-07
5565,1.68E-07,1.70E-07,1.71E-07,1.73E-07,1.75E-07,1.76E-07
5572.5,1.69E-07,1.72E-07,1.74E-07,1.75E-07,1.77E-07,1.79E-07
5580,1.70E-07,1.73E-07,1.75E-07,1.77E-07,1.79E-07,1.81E-07
5587.5,1.72E-07,1.75E-07,1.77E-07,1.79E-07,1.82E-07,1.84E-07
5595,1.74E-07,1.77E-07,1.80E-07,1.82E-07,1.85E-07,1.87E-07
5602.5,1.76E-07,1.79E-07,1.82E-07,1.85E-07,1.88E-07,1.90E-07
5610,1.78E-07,1.81E-07,1.84E-07,1.87E-07,1.90E-07,1.93E-07
5617.5,1.79E-07,1.83E-07,1.86E-07,1.89E-07,1.93E-07,1.96E-07
5625,1.80E-07,1.84E-07,1.87E-07,1.91E-07,1.94E-07,1.98E-07
5632.5,1.81E-07,1.85E-07,1.89E-07,1.93E-07,1.97E-07,2.00E-07
5640,1.83E-07,1.87E-07,1.91E-07,1.96E-07,2.00E-07,2.04E-07
5647.5,1.86E-07,1.91E-07,1.95E-07,2.00E-07,2.04E-07,2.08E-07
5655,1.89E-07,1.94E-07,1.99E-07,2.03E-07,2.08E-07,2.12E-07
5662.5,1.91E-07,1.96E-07,2.01E-07,2.06E-07,2.11E-07,2.15E-07
5670,1.92E-07,1.97E-07,2.02E-07,2.08E-07,2.13E-07,2.18E-07
5677.5,1.92E-07,1.97E-07,2.03E-07,2.08E-07,2.14E-07,2.19E-07
5685,1.91E-07,1.96E-07,2.02E-07,2.08E-07,2.14E-07,2.19E-07
5692.5,1.89E-07,1.96E-07,2.02E-07,2.08E-07,2.14E-07,2.20E-07
5700,1.87E-07,1.94E-07,2.00E-07,2.06E-07,2.13E-07,2.19E-07
5707.5,1.84E-07,1.91E-07,1.97E-07,2.04E-07,2.11E-07,2.17E-07
5715,1.81E-07,1.87E-07,1.94E-07,2.01E-07,2.08E-07,2.15E-07
5722.5,1.77E-07,1.84E-07,1.91E-07,1.99E-07,2.06E-07,2.13E-07
5730,1.74E-07,1.81E-07,1.89E-07,1.96E-07,2.03E-07,2.11E-07
5737.5,1.71E-07,1.79E-07,1.87E-07,1.94E-07,2.02E-07,2.10E-07
5745,1.69E-07,1.77E-07,1.85E-07,1.93E-07,2.01E-07,2.09E-07
5752.5,1.67E-07,1.75E-07,1.83E-07,1.92E-07,2.00E-07,2.08E-07
5760,1.65E-07,1.74E-07,1.82E-07,1.90E-07,1.99E-07,2.07E-07
5767.5,1.64E-07,1.72E-07,1.81E-07,1.90E-07,1.98E-07,2.07E-07
5775,1.63E-07,1.71E-07,1.80E-07,1.89E-07,1.98E-07,2.07E-07
5782.5,1.60E-07,1.69E-07,1.79E-07,1.88E-07,1.97E-07,2.07E-07
5790,1.57E-07,1.66E-07,1.76E-07,1.85E-07,1.95E-07,2.04E-07
5797.5,1.53E-07,1.62E-07,1.72E-07,1.81E-07,1.91E-07,2.01E-07
5805,1.48E-07,1.58E-07,1.68E-07,1.78E-07,1.88E-07,1.98E-07
5812.5,1.44E-07,1.54E-07,1.64E-07,1.74E-07,1.85E-07,1.95E-07
5820,1.41E-07,1.51E-07,1.61E-07,1.71E-07,1.82E-07,1.93E-07
5827.5,1.37E-07,1.48E-07,1.58E-07,1.69E-07,1.80E-07,1.91E-07
5835,1.34E-07,1.45E-07,1.55E-07,1.66E-07,1.77E-07,1.89E-07
5842.5,1.32E-07,1.43E-07,1.53E-07,1.65E-07,1.76E-07,1.88E-07
5850,1.31E-07,1.42E-07,1.53E-07,1.64E-07,1.76E-07,1.88E-07
5857.5,1.32E-07,1.43E-07,1.54E-07,1.66E-07,1.78E-07,1.90E-07
5865,1.35E-07,1.46E-07,1.57E-07,1.69E-07,1.81E-07,1.94E-07
5872.5,1.37E-07,1.48E-07,1.60E-07,1.72E-07,1.84E-07,1.97E-07
5880,1.38E-07,1.50E-07,1.61E-07,1.74E-07,1.87E-07,2.00E-07
5887.5,1.37E-07,1.49E-07,1.61E-07,1.74E-07,1.87E-07,2.01E-07
5895,1.36E-07,1.48E-07,1.60E-07,1.73E-07,1.86E-07,2.00E-07
5902.5,1.33E-07,1.45E-07,1.57E-07,1.70E-07,1.84E-07,1.98E-07
5910,1.30E-07,1.43E-07,1.55E-07,1.69E-07,1.83E-07,1.97E-07
5917.5,1.29E-07,1.41E-07,1.54E-07,1.68E-07,1.82E-07,1.97E-07
5925,1.28E-07,1.41E-07,1.54E-07,1.68E-07,1.82E-07,1.97E-07
5932.5,1.27E-07,1.40E-07,1.53E-07,1.67E-07,1.82E-07,1.97E-07
5940,1.25E-07,1.38E-07,1.52E-07,1.66E-07,1.81E-07,1.97E-07
5947.5,1.24E-07,1.38E-07,1.51E-07,1.66E-07,1.81E-07,1.97E-07
5955,1.25E-07,1.38E-07,1.52E-07,1.67E-07,1.82E-07,1.99E-07
5962.5,1.26E-07,1.39E-07,1.54E-07,1.69E-07,1.85E-07,2.01E-07
5970,1.29E-07,1.42E-07,1.57E-07,1.72E-07,1.88E-07,2.05E-07
5977.5,1.33E-07,1.47E-07,1.62E-07,1.77E-07,1.94E-07,2.11E-07
5985,1.38E-07,1.52E-07,1.67E-07,1.83E-07,2.00E-07,2.17E-07
5992.5,1.43E-07,1.57E-07,1.73E-07,1.89E-07,2.06E-07,2.24E-07
6000,1.47E-07,1.62E-07,1.77E-07,1.94E-07,2.11E-07,2.30E-07
6007.5,1.50E-07,1.65E-07,1.81E-07,1.98E-07,2.16E-07,2.35E-07
6015,1.54E-07,1.69E-07,1.85E-07,2.02E-07,2.20E-07,2.40E-07
6022.5,1.58E-07,1.73E-07,1.90E-07,2.07E-07,2.25E-07,2.45E-07
6030,1.63E-07,1.78E-07,1.95E-07,2.13E-07,2.32E-07,2.52E-07
6037.5,1.69E-07,1.85E-07,2.02E-07,2.20E-07,2.39E-07,2.60E-07
6045,1.75E-07,1.91E-07,2.08E-07,2.27E-07,2.46E-07,2.68E-07
6052.5,1.80E-07,1.96E-07,2.14E-07,2.32E-07,2.53E-07,2.74E-07
6060,1.82E-07,1.99E-07,2.17E-07,2.36E-07,2.56E-07,2.79E-07
6067.5,1.83E-07,1.99E-07,2.18E-07,2.37E-07,2.58E-07,2.81E-07
6075,1.82E-07,1.99E-07,2.18E-07,2.38E-07,2.59E-07,2.82E-07
6082.5,1.81E-07,1.99E-07,2.18E-07,2.38E-07,2.60E-07,2.84E-07
6090,1.80E-07,1.98E-07,2.17E-07,2.37E-07,2.60E-07,2.84E-07
6097.5,1.77E-07,1.95E-07,2.14E-07,2.35E-07,2.58E-07,2.82E-07
6105,1.72E-07,1.90E-07,2.09E-07,2.31E-07,2.54E-07,2.79E-07
6112.5,1.65E-07,1.83E-07,2.03E-07,2.25E-07,2.49E-07,2.74E-07
6120,1.57E-07,1.76E-07,1.96E-07,2.18E-07,2.42E-07,2.68E-07
6127.5,1.50E-07,1.69E-07,1.89E-07,2.12E-07,2.36E-07,2.62E-07
6135,1.44E-07,1.63E-07,1.84E-07,2.06E-07,2.31E-07,2.58E-07
6142.5,1.39E-07,1.59E-07,1.79E-07,2.02E-07,2.27E-07,2.55E-07
6150,1.35E-07,1.55E-07,1.76E-07,1.99E-07,2.24E-07,2.52E-07
6157.5,1.31E-07,1.51E-07,1.72E-07,1.96E-07,2.21E-07,2.50E-07
6165,1.28E-07,1.48E-07,1.70E-07,1.93E-07,2.20E-07,2.48E-07
6172.5,1.27E-07,1.47E-07,1.69E-07,1.93E-07,2.19E-07,2.48E-07
6180,1.27E-07,1.47E-07,1.69E-07,1.93E-07,2.20E-07,2.49E-07
6187.5,1.27E-07,1.47E-07,1.69E-07,1.94E-07,2.21E-07,2.51E-07
6195,1.26E-07,1.47E-07,1.69E-07,1.94E-07,2.22E-07,2.52E-07
6202.5,1.25E-07,1.46E-07,1.69E-07,1.94E-07,2.22E-07,2.53E-07
6210,1.23E-07,1.44E-07,1.67E-07,1.92E-07,2.20E-07,2.52E-07
6217.5,1.19E-07,1.40E-07,1.63E-07,1.89E-07,2.18E-07,2.50E-07
6225,1.14E-07,1.36E-07,1.59E-07,1.85E-07,2.14E-07,2.47E-07
6232.5,1.09E-07,1.30E-07,1.54E-07,1.80E-07,2.10E-07,2.43E-07
6240,1.03E-07,1.24E-07,1.48E-07,1.75E-07,2.04E-07,2.38E-07
6247.5,9.55E-08,1.17E-07,1.41E-07,1.68E-07,1.98E-07,2.32E-07
6255,8.77E-08,1.09E-07,1.34E-07,1.61E-07,1.91E-07,2.25E-07
6262.5,8.03E-08,1.02E-07,1.26E-07,1.54E-07,1.84E-07,2.19E-07
6270,7.39E-08,9.57E-08,1.20E-07,1.48E-07,1.79E-07,2.14E-07
6277.5,6.80E-08,9.00E-08,1.15E-07,1.42E-07,1.74E-07,2.09E-07
6285,6.33E-08,8.53E-08,1.10E-07,1.38E-07,1.70E-07,2.05E-07
6292.5,5.93E-08,8.14E-08,1.06E-07,1.34E-07,1.66E-07,2.02E-07
6300,5.59E-08,7.81E-08,1.03E-07,1.31E-07,1.64E-07,2.00E-07
6307.5,5.35E-08,7.58E-08,1.01E-07,1.30E-07,1.62E-07,1.99E-07
6315,5.23E-08,7.46E-08,1.00E-07,1.29E-07,1.62E-07,1.99E-07
6322.5,5.15E-08,7.39E-08,9.94E-08,1.28E-07,1.62E-07,1.99E-07
6330,5.00E-08,7.26E-08,9.82E-08,1.27E-07,1.61E-07,1.99E-07
6337.5,4.77E-08,7.03E-08,9.61E-08,1.26E-07,1.59E-07,1.98E-07
6345,4.50E-08,6.77E-08,9.36E-08,1.23E-07,1.57E-07,1.96E-07
6352.5,4.25E-08,6.52E-08,9.12E-08,1.21E-07,1.55E-07,1.95E-07
6360,4.08E-08,6.36E-08,8.98E-08,1.20E-07,1.54E-07,1.94E-07
6367.5,4.00E-08,6.29E-08,8.93E-08,1.20E-07,1.54E-07,1.95E-07
6375,3.99E-08,6.29E-08,8.93E-08,1.20E-07,1.55E-07,1.96E-07
6382.5,3.98E-08,6.28E-08,8.94E-08,1.20E-07,1.56E-07,1.97E-07
6390,3.93E-08,6.24E-08,8.92E-08,1.20E-07,1.56E-07,1.98E-07
6397.5,3.84E-08,6.16E-08,8.84E-08,1.20E-07,1.56E-07,1.98E-07
6405,3.78E-08,6.11E-08,8.81E-08,1.19E-07,1.56E-07,1.99E-07
6412.5,3.72E-08,6.05E-08,8.77E-08,1.19E-07,1.56E-07,1.99E-07
6420,3.60E-08,5.94E-08,8.67E-08,1.19E-07,1.56E-07,1.99E-07
6427.5,3.39E-08,5.74E-08,8.48E-08,1.17E-07,1.54E-07,1.98E-07
6435,3.06E-08,5.41E-08,8.16E-08,1.14E-07,1.52E-07,1.96E-07
6442.5,2.66E-08,5.01E-08,7.78E-08,1.10E-07,1.48E-07,1.93E-07
6450,2.25E-08,4.61E-08,7.38E-08,1.06E-07,1.45E-07,1.90E-07
6457.5,1.78E-08,4.14E-08,6.92E-08,1.02E-07,1.41E-07,1.86E-07
6465,1.24E-08,3.61E-08,6.40E-08,9.69E-08,1.36E-07,1.82E-07
6472.5,6.86E-09,3.05E-08,5.84E-08,9.15E-08,1.31E-07,1.77E-07
6480,1.84E-09,2.55E-08,5.35E-08,8.67E-08,1.26E-07,1.73E-07
6487.5,-1.55E-09,2.21E-08,5.02E-08,8.35E-08,1.23E-07,1.71E-07
6495,-3.79E-09,1.99E-08,4.80E-08,8.15E-08,1.21E-07,1.69E-07
6502.5,-5.44E-09,1.82E-08,4.65E-08,8.01E-08,1.20E-07,1.69E-07
